datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
24/04/2014;23 - 00;184,78;199,72;199,72;199,72;199,72;199,72;199,72;199,72;175,38;167,61;175,38;199,72;199,72;199,72;199,72;261,68;261,68
25/04/2014;00 - 01;174,11;187,1;187,1;187,1;187,1;187,1;187,1;187,1;164,85;164,85;164,85;187,1;187,1;187,1;187,1;316,19;316,19
25/04/2014;01 - 02;171,79;181,5;181,5;181,5;181,5;181,5;181,5;181,5;159,92;159,92;159,92;181,5;181,5;181,5;181,5;316,11;316,11
25/04/2014;02 - 03;171,57;181,87;181,87;181,87;181,87;181,87;181,87;181,87;158,43;158,43;158,43;181,87;181,87;181,87;181,87;316,11;316,11
25/04/2014;03 - 04;172,39;182,99;182,99;182,99;182,99;182,99;182,99;182,99;162,01;162,01;162,01;182,99;182,99;182,99;182,99;316,19;316,19
25/04/2014;04 - 05;175,23;191,35;191,35;191,35;191,35;191,35;191,35;191,35;164,4;164,4;164,4;191,35;191,35;191,35;191,35;316,19;316,19
25/04/2014;05 - 06;185,31;203,97;203,97;203,97;203,97;203,97;203,97;203,97;165,07;165,07;165,07;203,97;203,97;203,97;203,97;381,29;381,29
25/04/2014;06 - 07;200,54;225,62;225,62;225,62;225,62;230,7;228,38;228,38;172,39;170,08;172,39;225,62;225,62;225,62;230,7;604,9;604,9
25/04/2014;07 - 08;217,86;237,05;237,05;237,05;237,05;366,8;302,82;302,82;185,6;141,26;185,6;237,05;237,05;237,05;366,8;425,79;425,79
25/04/2014;08 - 09;228,91;255,26;255,26;255,26;255,26;448,63;302,22;302,22;186,65;142,3;186,65;255,26;255,26;255,26;448,63;448,63;448,63
25/04/2014;09 - 10;223,76;246,75;246,75;246,75;246,75;300,95;290,8;290,8;185,46;141,56;185,46;246,75;246,75;246,75;300,95;448,33;448,33
25/04/2014;10 - 11;217,26;241,45;241,45;241,45;241,45;300,88;268,93;268,93;184,04;139,02;184,04;241,45;241,45;241,45;300,88;448,71;448,71
25/04/2014;11 - 12;211,51;231,3;231,3;231,3;231,3;288,34;261,16;261,16;182,1;136,4;182,1;231,3;231,3;231,3;288,34;448,71;448,71
25/04/2014;12 - 13;204,49;225,7;225,7;225,7;225,7;283,71;231,22;231,22;182,92;133,94;182,92;225,7;225,7;225,7;283,71;448,63;448,63
25/04/2014;13 - 14;200,24;224,28;224,28;224,28;224,28;260,94;224,28;224,28;178,66;132,97;178,66;224,28;224,28;224,28;260,94;381,44;381,44
25/04/2014;14 - 15;196,51;217,71;217,71;217,71;217,71;222,34;217,71;217,71;174,41;132,22;174,41;217,71;217,71;217,71;222,34;381,29;381,29
25/04/2014;15 - 16;194,04;215,92;215,92;215,92;215,92;215,92;215,92;215,92;168,51;131,1;168,51;215,92;215,92;215,92;215,92;381,29;381,29
25/04/2014;16 - 17;192,47;212,26;212,26;212,26;212,26;212,26;214,95;214,95;168,73;126,62;168,73;212,26;212,26;212,26;212,26;411,3;411,3
25/04/2014;17 - 18;192,47;209,87;209,87;209,87;209,87;209,87;226,29;226,29;167,84;130,88;167,84;209,87;209,87;209,87;209,87;448,33;448,33
25/04/2014;18 - 19;193,37;209,57;209,57;209,57;209,57;316,41;226,44;226,44;167,39;135,28;167,39;209,57;209,57;209,57;316,41;316,41;316,41
25/04/2014;19 - 20;192,62;209,42;209,42;209,42;209,42;316,19;213,3;213,3;167,31;136,93;167,31;209,42;209,42;209,42;316,19;316,19;316,19
25/04/2014;20 - 21;192,85;207,93;207,93;207,93;207,93;316,19;207,93;207,93;167,54;136,33;167,54;207,93;207,93;207,93;316,19;316,19;316,19
25/04/2014;21 - 22;193,67;209,35;209,35;209,35;209,35;310,36;209,35;209,35;168,66;141,03;168,66;209,35;209,35;209,35;310,36;315,89;315,89
25/04/2014;22 - 23;184,48;199,72;199,72;199,72;199,72;203,37;199,72;199,72;167,99;149,47;167,99;199,72;199,72;199,72;203,37;268,78;268,78
25/04/2014;23 - 00;175;191,43;191,43;191,43;191,43;191,43;191,43;191,43;165,82;152,98;165,82;191,43;191,43;191,43;191,43;202,18;202,18
26/04/2014;00 - 01;176,59;196,14;196,14;196,14;196,14;196,14;196,14;196,14;165,17;165,17;165,17;196,14;196,14;196,14;196,14;329,59;329,59
26/04/2014;01 - 02;172,93;186,66;186,66;186,66;186,66;186,66;186,66;186,66;162,33;162,33;162,33;186,66;186,66;186,66;186,66;329,51;329,51
26/04/2014;02 - 03;171,06;184,12;184,12;184,12;184,12;184,12;184,12;184,12;160,99;160,99;160,99;184,12;184,12;184,12;184,12;329,51;329,51
26/04/2014;03 - 04;170,91;184,12;184,12;184,12;184,12;184,12;184,12;184,12;160,61;160,61;160,61;184,12;184,12;184,12;184,12;329,51;329,51
26/04/2014;04 - 05;173,9;190,47;190,47;190,47;190,47;190,47;190,47;190,47;160,84;160,84;160,84;190,47;190,47;190,47;190,47;329,44;329,44
26/04/2014;05 - 06;173,15;189,95;189,95;189,95;189,95;189,95;189,95;189,95;159,72;159,72;159,72;189,95;189,95;189,95;189,95;201,59;201,59
26/04/2014;06 - 07;174,5;193,98;193,98;193,98;193,98;193,98;193,98;193,98;161,44;161,44;161,44;193,98;193,98;193,98;193,98;194,57;194,57
26/04/2014;07 - 08;177,26;197,41;197,41;197,41;197,41;197,41;197,41;197,41;163,45;163,45;163,45;197,41;197,41;197,41;197,41;201,74;201,74
26/04/2014;08 - 09;185,09;206,22;206,22;206,22;206,22;206,22;206,22;206,22;158,45;158,45;158,45;206,22;206,22;206,22;206,22;206,22;206,22
26/04/2014;09 - 10;192,04;213,46;213,46;213,46;213,46;213,46;257,12;257,12;162,7;162,7;162,7;213,46;213,46;213,46;213,46;329,14;329,14
26/04/2014;10 - 11;193,75;214,43;214,43;214,43;214,43;214,43;239,5;239,5;163,97;163,97;163,97;214,43;214,43;214,43;214,43;214,43;214,43
26/04/2014;11 - 12;190,39;211,22;211,22;211,22;211,22;211,22;225,99;225,99;162,78;162,78;162,78;211,22;211,22;211,22;211,22;211,22;211,22
26/04/2014;12 - 13;185,77;206,07;206,07;206,07;206,07;206,07;206,07;206,07;161,14;161,14;161,14;206,07;206,07;206,07;206,07;206,07;206,07
26/04/2014;13 - 14;179,5;200,32;200,32;200,32;200,32;200,32;200,32;200,32;157,78;157,78;157,78;200,32;200,32;200,32;200,32;202,11;202,11
26/04/2014;14 - 15;177,41;198,38;198,38;198,38;198,38;198,38;198,38;198,38;155,46;155,46;155,46;198,38;198,38;198,38;198,38;202,04;202,04
26/04/2014;15 - 16;176,74;198,16;198,16;198,16;198,16;198,16;198,16;198,16;153,37;153,37;153,37;198,16;198,16;198,16;198,16;202,04;202,04
26/04/2014;16 - 17;177,78;199,57;199,57;199,57;199,57;199,57;199,57;199,57;153,15;153,15;153,15;199,57;199,57;199,57;199,57;202,04;202,04
26/04/2014;17 - 18;181,21;203,53;203,53;203,53;203,53;203,53;228,08;228,08;153,9;153,9;153,9;203,53;203,53;203,53;203,53;203,53;203,53
26/04/2014;18 - 19;185,02;207,11;207,11;207,11;207,11;207,11;237,64;237,64;160,99;160,99;160,99;207,11;207,11;207,11;207,11;207,11;207,11
26/04/2014;19 - 20;185,17;207,78;207,78;207,78;207,78;207,78;207,78;207,78;161,88;161,88;161,88;207,78;207,78;207,78;207,78;207,78;207,78
26/04/2014;20 - 21;184,95;208,53;208,53;208,53;208,53;208,53;208,53;208,53;162,03;162,03;162,03;208,53;208,53;208,53;208,53;208,53;208,53
26/04/2014;21 - 22;183,83;207,86;207,86;207,86;207,86;207,86;207,86;207,86;162,11;162,11;162,11;207,86;207,86;207,86;207,86;329,44;329,44
26/04/2014;22 - 23;180,84;203,9;203,9;203,9;203,9;203,9;203,9;203,9;161,73;161,73;161,73;203,9;203,9;203,9;203,9;329,36;329,36
26/04/2014;23 - 00;175,54;196,44;196,44;196,44;196,44;196,44;196,44;196,44;157,33;157,33;157,33;196,44;196,44;196,44;196,44;329,21;329,21
27/04/2014;00 - 01;175,42;199,45;199,45;199,45;199,45;199,45;199,45;199,45;153,1;153,1;153,1;199,45;199,45;199,45;199,45;202,29;202,29
27/04/2014;01 - 02;162,28;182,06;182,06;182,06;182,06;182,06;182,06;182,06;149,44;149,44;149,44;182,06;182,06;182,06;182,06;202,14;202,14
27/04/2014;02 - 03;156,68;168,25;168,25;168,25;168,25;168,25;168,25;168,25;148,62;148,62;148,62;168,25;168,25;168,25;168,25;201,99;201,99
27/04/2014;03 - 04;141,83;141,75;141,75;141,75;141,75;141,75;141,75;141,75;141,75;141,75;141,75;141,75;141,75;147,35;141,75;201,99;201,99
27/04/2014;04 - 05;145,86;146,45;146,45;146,45;146,45;146,45;146,45;146,45;146,45;146,45;146,45;146,45;146,45;146,45;146,45;201,62;201,62
27/04/2014;05 - 06;144,06;143,24;143,24;143,24;143,24;143,24;143,24;143,24;143,24;143,24;143,24;161,08;161,08;161,08;147,8;201,69;201,69
27/04/2014;06 - 07;133,99;130,55;130,55;130,55;130,55;130,55;130,55;130,55;130,55;130,55;130,55;161,53;161,53;161,53;148,1;201,91;201,91
27/04/2014;07 - 08;147,65;145,71;145,71;145,71;145,71;145,71;145,71;145,71;145,71;145,71;145,71;161,83;161,83;161,83;182,66;201,99;201,99
27/04/2014;08 - 09;159,52;168,03;168,03;168,03;168,03;168,03;168,03;168,03;147,95;147,95;147,95;168,03;168,03;168,03;183,03;332,24;332,24
27/04/2014;09 - 10;176,16;197,06;197,06;197,06;197,06;197,06;197,06;197,06;151,38;151,38;151,38;197,06;197,06;197,06;197,06;332,54;332,54
27/04/2014;10 - 11;181,61;202,29;202,29;202,29;202,29;202,29;202,29;202,29;155,11;155,11;155,11;202,29;202,29;202,29;202,29;332,69;332,69
27/04/2014;11 - 12;183,33;204,23;204,23;204,23;204,23;204,23;204,23;204,23;155,19;155,19;155,19;204,23;204,23;204,23;204,23;332,69;332,69
27/04/2014;12 - 13;180,49;201,99;201,99;201,99;201,99;201,99;201,99;201,99;153,32;153,32;153,32;201,99;201,99;201,99;201,99;332,62;332,62
27/04/2014;13 - 14;166,01;183,55;183,55;183,55;183,55;183,55;183,55;183,55;151,16;151,16;151,16;183,55;183,55;183,55;183,55;332,47;332,47
27/04/2014;14 - 15;159,67;172,8;172,8;172,8;172,8;172,8;172,8;172,8;149,14;149,14;149,14;172,8;172,8;172,8;172,8;332,32;332,32
27/04/2014;15 - 16;150,86;152,13;152,13;152,13;152,13;164,29;152,13;152,13;148,24;148,24;148,24;166,61;166,61;166,61;164,29;332,32;332,32
27/04/2014;16 - 17;148,54;148,32;148,32;148,32;148,32;179,37;148,32;148,32;147,8;147,8;147,8;161,38;161,38;161,38;179,37;332,54;332,54
27/04/2014;17 - 18;161,23;177,21;177,21;177,21;177,21;177,21;177,21;177,21;147,42;147,42;147,42;177,21;177,21;177,21;177,21;332,69;332,69
27/04/2014;18 - 19;177,66;199,75;199,75;199,75;199,75;199,75;206,39;206,39;149,07;149,07;149,07;199,75;199,75;199,75;199,75;343,52;343,52
27/04/2014;19 - 20;179,6;202,14;202,14;202,14;202,14;202,14;227,37;227,37;151,6;151,6;151,6;202,14;202,14;202,14;202,14;332,84;332,84
27/04/2014;20 - 21;184,97;205,65;205,65;205,65;205,65;205,65;253,05;253,05;156,68;156,68;156,68;205,65;205,65;205,65;205,65;343,59;343,59
27/04/2014;21 - 22;188,4;209,23;209,23;209,23;209,23;209,23;229,46;229,46;159,89;159,89;159,89;209,23;209,23;209,23;209,23;332,69;332,69
27/04/2014;22 - 23;182,36;201,09;201,09;201,09;201,09;201,09;201,09;201,09;160,93;160,93;160,93;201,09;201,09;201,09;201,09;209,16;209,16
27/04/2014;23 - 00;176,61;196,54;196,54;196,54;196,54;196,54;196,54;196,54;154,44;154,44;154,44;196,54;196,54;196,54;196,54;209,01;209,01
28/04/2014;00 - 01;164,14;184,3;184,3;184,3;184,3;184,3;184,3;184,3;145,48;145,48;145,48;184,3;184,3;184,3;184,3;316,57;316,57
28/04/2014;01 - 02;162,28;184,97;184,97;184,97;184,97;184,97;184,97;184,97;143,92;143,92;143,92;184,97;184,97;184,97;184,97;224,68;224,68
28/04/2014;02 - 03;161,76;183,55;183,55;183,55;183,55;183,55;183,55;183,55;143,84;143,84;143,84;183,55;183,55;183,55;183,55;224,61;224,61
28/04/2014;03 - 04;162,28;179,6;179,6;179,6;179,6;179,6;179,6;179,6;145,56;145,56;145,56;179,6;179,6;179,6;179,6;316,49;316,49
28/04/2014;04 - 05;163,4;179,89;179,89;179,89;179,89;179,89;179,89;179,89;147,35;147,35;147,35;179,89;179,89;179,89;179,89;316,57;316,57
28/04/2014;05 - 06;179,52;200,57;200,57;200,57;200,57;200,57;200,57;200,57;150,04;150,04;150,04;200,57;200,57;200,57;200,57;316,79;316,79
28/04/2014;06 - 07;199,45;220,95;220,95;220,95;220,95;220,95;228,56;228,56;163,85;163,85;163,85;220,95;220,95;220,95;220,95;317,09;317,09
28/04/2014;07 - 08;215,28;231,03;231,03;231,03;231,03;271,11;414,43;414,43;163,92;151,53;163,92;231,03;231,03;231,03;271,11;448,09;448,09
28/04/2014;08 - 09;218,34;238,12;238,12;238,12;238,12;270,07;391,44;391,44;166,76;157,05;166,76;238,12;238,12;238,12;270,07;448,39;448,39
28/04/2014;09 - 10;216,25;237,67;237,67;237,67;237,67;272,6;414,58;414,58;164,22;154,07;164,22;237,67;237,67;237,67;272,6;426;426
28/04/2014;10 - 11;215,28;235,88;235,88;235,88;235,88;273,95;414,73;414,73;162,88;152,28;162,88;235,88;235,88;235,88;273,95;448,02;448,02
28/04/2014;11 - 12;209,75;230,43;230,43;230,43;230,43;280,67;403,23;403,23;161,61;150,93;161,61;230,43;230,43;230,43;280,67;366,43;366,43
28/04/2014;12 - 13;206,09;227,22;227,22;227,22;227,22;280,74;392,41;392,41;159,29;149,07;159,29;227,22;227,22;227,22;280,74;366,21;366,21
28/04/2014;13 - 14;204,75;225,35;225,35;225,35;225,35;265,06;317,76;317,76;150,63;150,63;150,63;225,35;225,35;225,35;265,06;366,21;366,21
28/04/2014;14 - 15;201,54;222,52;222,52;222,52;222,52;253,49;305,75;305,75;149,51;148,77;149,51;222,52;222,52;222,52;253,49;366,13;366,13
28/04/2014;15 - 16;199,82;218,71;218,71;218,71;218,71;220,87;293,13;293,13;159,96;154,22;159,96;218,71;218,71;218,71;220,87;366,06;366,06
28/04/2014;16 - 17;198,93;217,89;217,89;217,89;217,89;220,65;269,69;269,69;155,71;152,5;155,71;217,89;217,89;217,89;220,65;365,98;365,98
28/04/2014;17 - 18;197,73;215,57;215,57;215,57;215,57;215,57;285,37;285,37;150,56;150,56;150,56;215,57;215,57;215,57;215,57;343,52;343,52
28/04/2014;18 - 19;199,6;219,01;219,01;219,01;219,01;219,01;323,81;323,81;149,07;149,07;149,07;219,01;219,01;219,01;219,01;448,32;448,32
28/04/2014;19 - 20;199,38;220,35;220,35;220,35;220,35;220,35;303,95;303,95;147,05;147,05;147,05;220,35;220,35;220,35;220,35;343,67;343,67
28/04/2014;20 - 21;200,2;222,52;222,52;222,52;222,52;222,52;332,62;332,62;148,39;148,39;148,39;222,52;222,52;222,52;222,52;343,59;343,59
28/04/2014;21 - 22;199,75;220,8;220,8;220,8;220,8;220,8;373,75;373,75;150,04;150,04;150,04;220,8;220,8;220,8;220,8;317,09;317,09
28/04/2014;22 - 23;195,72;215,05;215,05;215,05;215,05;215,05;270,89;270,89;153,32;153,32;153,32;215,05;215,05;215,05;215,05;316,87;316,87
28/04/2014;23 - 00;180,12;205,05;205,05;205,05;205,05;205,05;226,77;226,77;146,75;146,75;146,75;205,05;205,05;205,05;205,05;316,79;316,79
29/04/2014;00 - 01;164,51;182,28;182,28;182,28;182,28;182,28;221,91;221,91;150,41;150,41;150,41;182,28;182,28;182,28;182,28;343,73;343,73
29/04/2014;01 - 02;159,44;174,89;174,89;174,89;174,89;174,89;217,66;217,66;146,82;146,82;146,82;174,89;174,89;174,89;174,89;343,43;343,43
29/04/2014;02 - 03;159,21;173,62;173,62;173,62;173,62;173,62;216,17;216,17;145,85;145,85;145,85;173,62;173,62;173,62;173,62;343,43;343,43
29/04/2014;03 - 04;161,3;178,7;178,7;178,7;178,7;178,7;213,7;213,7;146,52;146,52;146,52;178,7;178,7;178,7;178,7;343,51;343,51
29/04/2014;04 - 05;168,32;183,02;183,02;183,02;183,02;183,02;214,82;214,82;148,61;148,61;148,61;183,02;183,02;183,02;183,02;329,18;329,18
29/04/2014;05 - 06;178,47;199,74;199,74;199,74;199,74;199,74;237,81;237,81;150,18;150,18;150,18;199,74;199,74;199,74;199,74;336,57;336,57
29/04/2014;06 - 07;194,37;209,9;209,9;209,9;209,9;220,94;290,88;290,88;157,05;157,05;157,05;209,9;209,9;209,9;220,94;380,9;380,9
29/04/2014;07 - 08;211,39;227,14;227,14;227,14;227,14;270,43;357,69;357,69;167,27;167,27;167,27;227,14;227,14;227,14;270,43;560,35;560,35
29/04/2014;08 - 09;215,49;237,36;237,36;237,36;237,36;265,58;376,05;376,05;167,13;167,13;167,13;237,36;237,36;237,36;265,58;560,05;560,05
29/04/2014;09 - 10;213,4;232,89;232,89;232,89;232,89;270,06;379,11;379,11;164,59;164,59;164,59;232,89;232,89;232,89;270,06;560,42;560,42
29/04/2014;10 - 11;210,64;232,14;232,14;232,14;232,14;261,03;354,11;354,11;163,84;163,84;163,84;232,14;232,14;232,14;261,03;872,5;872,5
29/04/2014;11 - 12;210,05;230,2;230,2;230,2;230,2;255,88;368,14;368,14;163,32;163,32;163,32;230,2;230,2;230,2;255,88;418,45;418,45
29/04/2014;12 - 13;208,85;228,03;228,03;228,03;228,03;250,2;348,88;348,88;163,09;163,09;163,09;228,03;228,03;228,03;250,2;418,3;418,3
29/04/2014;13 - 14;206,16;227,51;227,51;227,51;227,51;232,44;334,77;334,77;162,87;162,87;162,87;227,51;227,51;227,51;232,44;418,52;418,52
29/04/2014;14 - 15;204;225,94;225,94;225,94;225,94;225,94;308,42;308,42;162,2;162,2;162,2;225,94;225,94;225,94;225,94;418,45;418,45
29/04/2014;15 - 16;202,73;225,72;225,72;225,72;225,72;232,29;281,4;281,4;160,93;160,93;160,93;225,72;225,72;225,72;232,29;418,37;418,37
29/04/2014;16 - 17;199,97;219;219;219;219;227,06;273,19;273,19;158,99;158,99;158,99;219;219;219;227,06;418,3;418,3
29/04/2014;17 - 18;199,89;219,82;219,82;219,82;219,82;223,26;296,11;296,11;157,57;157,57;157,57;219,82;219,82;219,82;223,26;418,08;418,08
29/04/2014;18 - 19;199,89;218,55;218,55;218,55;218,55;220,5;335,89;335,89;156;156;156;218,55;218,55;218,55;220,5;559,9;559,9
29/04/2014;19 - 20;201,54;222,36;222,36;222,36;222,36;222,36;343,06;343,06;157,05;157,05;157,05;222,36;222,36;222,36;222,36;560,2;560,2
29/04/2014;20 - 21;203,48;225,5;225,5;225,5;225,5;225,5;344,55;344,55;158,62;158,62;158,62;225,5;225,5;225,5;225,5;560,05;560,05
29/04/2014;21 - 22;204,45;227,66;227,66;227,66;227,66;227,66;335,59;335,59;159,36;159,36;159,36;227,66;227,66;227,66;227,66;415,61;415,61
29/04/2014;22 - 23;198,4;215,72;215,72;215,72;215,72;215,72;303,95;303,95;158,91;158,91;158,91;215,72;215,72;215,72;215,72;299,02;299,02
29/04/2014;23 - 00;184,67;207,21;207,21;207,21;207,21;207,21;246,4;246,4;155,56;155,56;155,56;207,21;207,21;207,21;207,21;261,85;261,85
30/04/2014;00 - 01;183,47;219,08;219,08;219,08;219,08;219,08;227,44;227,44;150,03;150,03;150,03;219,08;219,08;219,08;219,08;586,17;586,17
30/04/2014;01 - 02;179,44;215,12;215,12;215,12;215,12;215,12;221,91;221,91;147,72;147,72;147,72;215,12;215,12;215,12;215,12;380,83;380,83
30/04/2014;02 - 03;176,98;210,79;210,79;210,79;210,79;210,79;210,79;210,79;147,49;147,49;147,49;210,79;210,79;210,79;210,79;380,98;380,98
30/04/2014;03 - 04;176,38;209,75;209,75;209,75;209,75;209,75;209,75;209,75;147,87;147,87;147,87;209,75;209,75;209,75;209,75;380,83;380,83
30/04/2014;04 - 05;178,4;213,26;213,26;213,26;213,26;213,26;213,26;213,26;149,36;149,36;149,36;213,26;213,26;213,26;213,26;380,83;380,83
30/04/2014;05 - 06;190,34;227,06;227,06;227,06;227,06;227,06;227,06;227,06;149,81;149,81;149,81;227,06;227,06;227,06;227,06;381,05;381,05
30/04/2014;06 - 07;211,39;261,47;261,47;261,47;261,47;261,47;261,47;261,47;158,84;158,84;158,84;261,47;261,47;261,47;261,47;426,14;426,14
30/04/2014;07 - 08;231,17;335,37;335,37;335,37;335,37;335,37;335,37;335,37;168,39;168,39;168,39;335,37;335,37;335,37;335,37;586,1;586,1
30/04/2014;08 - 09;238,41;390,08;390,08;390,08;390,08;390,08;390,08;390,08;172,57;172,57;172,57;390,08;390,08;390,08;390,08;586,17;586,17
30/04/2014;09 - 10;235,2;366,57;366,57;366,57;366,57;366,57;366,57;366,57;168,77;168,77;168,77;366,57;366,57;366,57;366,57;586,02;586,02
30/04/2014;10 - 11;228,86;320,82;320,82;320,82;320,82;320,82;320,82;320,82;166,38;166,38;166,38;320,82;320,82;320,82;320,82;586,25;586,25
30/04/2014;11 - 12;227,06;313,8;313,8;313,8;313,8;313,8;313,8;313,8;163,69;163,69;163,69;313,8;313,8;313,8;313,8;448,46;448,46
30/04/2014;12 - 13;220,57;298,12;298,12;298,12;298,12;298,12;298,12;298,12;161,68;161,68;161,68;298,12;298,12;298,12;298,12;448,23;448,23
30/04/2014;13 - 14;220,35;298,42;298,42;298,42;298,42;298,42;298,42;298,42;159,81;159,81;159,81;298,42;298,42;298,42;298,42;411,13;411,13
30/04/2014;14 - 15;218,63;284,09;284,09;284,09;284,09;284,09;284,09;284,09;159,66;159,66;159,66;284,09;284,09;284,09;284,09;411,06;411,06
30/04/2014;15 - 16;215,05;270,21;270,21;270,21;270,21;270,21;270,21;270,21;157,5;154,36;157,5;268,12;268,12;268,12;270,21;410,91;410,91
30/04/2014;16 - 17;208,25;253,94;253,94;253,94;253,94;253,94;253,94;253,94;156,75;155,56;156,75;253,94;253,94;253,94;253,94;410,91;410,91
30/04/2014;17 - 18;201,54;243,26;243,26;243,26;243,26;243,26;243,26;243,26;154,59;154,59;154,59;243,26;243,26;243,26;243,26;448,16;448,16
30/04/2014;18 - 19;207,51;262,37;262,37;262,37;262,37;262,37;262,37;262,37;154,36;154,36;154,36;262,37;262,37;262,37;262,37;584,38;584,38
30/04/2014;19 - 20;212,51;271,25;271,25;271,25;271,25;271,25;279,46;279,46;156,08;156,08;156,08;261,92;261,92;261,92;271,25;586,1;586,1
30/04/2014;20 - 21;210,94;267,97;267,97;267,97;267,97;267,97;267,97;267,97;156,38;156,38;156,38;263,71;263,71;263,71;267,97;586,02;586,02
30/04/2014;21 - 22;206,69;254,38;254,38;254,38;254,38;254,38;254,38;254,38;157,87;157,87;157,87;254,38;254,38;254,38;254,38;410,91;410,91
30/04/2014;22 - 23;199,97;239,16;239,16;239,16;239,16;239,16;239,16;239,16;158,02;158,02;158,02;239,16;239,16;239,16;239,16;261,55;261,55
30/04/2014;23 - 00;188,25;218,78;218,78;218,78;218,78;218,78;218,78;218,78;153,39;153,39;153,39;218,78;218,78;218,78;218,78;380,83;380,83
01/05/2014;00 - 01;174,72;210,55;210,55;210,55;210,55;210,55;210,55;210,55;160,99;160,99;160,99;210,55;210,55;210,55;210,55;585,97;585,97
01/05/2014;01 - 02;168,75;195,47;195,47;195,47;195,47;195,47;195,47;195,47;158,75;158,75;158,75;195,47;195,47;195,47;195,47;381,17;381,17
01/05/2014;02 - 03;163,08;178,45;178,45;178,45;178,45;178,45;178,45;178,45;158,15;158,15;158,15;178,45;178,45;178,45;178,45;381,09;381,09
01/05/2014;03 - 04;156,51;155,24;155,24;155,24;155,24;155,24;155,24;155,24;155,24;155,24;155,24;155,24;155,24;169,65;155,24;381,09;381,09
01/05/2014;04 - 05;158,08;157,26;157,26;157,26;157,26;157,26;157,26;157,26;157,26;157,26;157,26;157,26;157,26;169,42;157,26;298,77;298,77
01/05/2014;05 - 06;159,94;168,98;168,98;168,98;168,98;168,98;168,98;168,98;156,59;156,59;156,59;171,66;171,66;171,66;168,98;381,32;381,32
01/05/2014;06 - 07;158,15;156,96;156,96;156,96;156,96;156,96;156,96;156,96;156,96;156,96;156,96;179,72;179,72;179,72;156,96;418,26;418,26
01/05/2014;07 - 08;168,15;191,22;191,22;191,22;191,22;191,22;191,22;191,22;156,88;156,88;156,88;191,22;191,22;191,22;191,22;441,17;441,17
01/05/2014;08 - 09;172,63;204,35;204,35;204,35;204,35;204,35;204,35;204,35;157,78;157,78;157,78;204,35;204,35;204,35;204,35;447,82;447,82
01/05/2014;09 - 10;177,86;210,47;210,47;210,47;210,47;210,47;210,47;210,47;161,89;161,89;161,89;210,47;210,47;210,47;210,47;447,89;447,89
01/05/2014;10 - 11;179,8;213,01;213,01;213,01;213,01;213,01;213,01;213,01;163,3;163,3;163,3;213,01;213,01;213,01;213,01;418,71;418,71
01/05/2014;11 - 12;180,4;213,31;213,31;213,31;213,31;213,31;213,31;213,31;163,23;163,23;163,23;213,31;213,31;213,31;213,31;418,48;418,48
01/05/2014;12 - 13;179,35;211;211;211;211;211;211;211;161,74;161,74;161,74;211;211;211;211;418,33;418,33
01/05/2014;13 - 14;179,05;210,1;210,1;210,1;210,1;210,1;210,1;210,1;161,36;161,36;161,36;210,1;210,1;210,1;210,1;418,11;418,11
01/05/2014;14 - 15;175,32;203,98;203,98;203,98;203,98;203,98;203,98;203,98;160,92;160,92;160,92;203,98;203,98;203,98;203,98;381,24;381,24
01/05/2014;15 - 16;174,72;203,16;203,16;203,16;203,16;203,16;203,16;203,16;160,47;160,47;160,47;203,16;203,16;203,16;203,16;381,17;381,17
01/05/2014;16 - 17;174,72;204,2;204,2;204,2;204,2;204,2;204,2;204,2;160,39;160,39;160,39;204,2;204,2;204,2;204,2;381,02;381,02
01/05/2014;17 - 18;177,63;206,14;206,14;206,14;206,14;206,14;206,14;206,14;158,6;158,6;158,6;206,14;206,14;206,14;206,14;381,17;381,17
01/05/2014;18 - 19;179,8;210,77;210,77;210,77;210,77;210,77;210,77;210,77;158,83;158,83;158,83;210,77;210,77;210,77;210,77;389,15;389,15
01/05/2014;19 - 20;186,52;216,22;216,22;216,22;216,22;216,22;216,22;216,22;160,02;160,02;160,02;216,22;216,22;216,22;216,22;448,11;448,11
01/05/2014;20 - 21;188,38;216,59;216,59;216,59;216,59;216,59;216,59;216,59;161,59;161,59;161,59;216,59;216,59;216,59;216,59;448,41;448,41
01/05/2014;21 - 22;193,76;218,98;218,98;218,98;218,98;218,98;218,98;218,98;163,98;163,98;163,98;218,98;218,98;218,98;218,98;448,26;448,26
01/05/2014;22 - 23;187,49;213,83;213,83;213,83;213,83;213,83;213,83;213,83;164,35;164,35;164,35;213,83;213,83;213,83;213,83;246,9;246,9
01/05/2014;23 - 00;173,98;201,14;201,14;201,14;201,14;201,14;201,14;201,14;161,66;161,66;161,66;201,14;201,14;201,14;201,14;239,28;239,28
02/05/2014;00 - 01;168,91;187,05;187,05;187,05;187,05;187,05;187,05;187,05;161,82;161,82;161,82;187,05;187,05;187,05;187,05;187,05;187,05
02/05/2014;01 - 02;163,01;175,03;175,03;175,03;175,03;175,03;175,03;175,03;160,25;160,25;160,25;181,3;181,3;181,3;175,03;175,03;175,03
02/05/2014;02 - 03;163,83;179,73;179,73;179,73;179,73;179,73;179,73;179,73;159,8;159,8;159,8;181,97;181,97;181,97;179,73;179,73;179,73
