datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;ELE;LV;LT
13/04/2013;22 - 23;387,26;379,21;379,21;379,21;379,21;379,21;379,21;379,21;392,55;392,55;392,55;379,21;379,21;379,21;379,21;379,21;;417,3
13/04/2013;23 - 00;379,96;357,59;357,59;357,59;357,59;357,59;357,59;357,59;385,92;385,92;385,92;357,59;357,59;357,59;357,59;357,59;;417,15
14/04/2013;00 - 01;370,69;351,23;351,23;351,23;351,23;351,23;351,23;351,23;392,54;392,54;392,54;351,23;351,23;351,23;351,23;351,23;;357,65
14/04/2013;01 - 02;358,24;344,08;344,08;344,08;344,08;344,08;344,08;344,08;373,53;373,53;373,53;344,08;344,08;344,08;344,08;344,08;;357,57
14/04/2013;02 - 03;354,51;338,63;338,63;338,63;338,63;338,63;338,63;338,63;371,14;371,14;371,14;338,63;338,63;338,63;338,63;338,63;;357,57
14/04/2013;03 - 04;353,32;337,07;337,07;337,07;337,07;337,07;337,07;337,07;370,69;370,69;370,69;337,07;337,07;337,07;337,07;337,07;;357,5
14/04/2013;04 - 05;354,14;338,71;338,71;338,71;338,71;338,71;338,71;338,71;370,54;370,54;370,54;338,71;338,71;338,71;338,71;338,71;;357,5
14/04/2013;05 - 06;353,62;337,81;337,81;337,81;337,81;337,81;337,81;337,81;369,95;369,95;369,95;337,81;337,81;337,81;337,81;337,81;;357,65
14/04/2013;06 - 07;354,29;342,96;342,96;342,96;342,96;342,96;342,96;342,96;362,49;362,49;362,79;342,96;342,96;342,96;342,96;342,96;;357,72
14/04/2013;07 - 08;354,66;350,11;350,11;350,11;350,11;350,11;350,11;350,11;361,75;361,75;362,71;380,91;380,91;350,11;350,11;350,11;;357,72
14/04/2013;08 - 09;353,84;349,97;349,97;349,97;349,97;349,97;349,97;349,97;362,19;362,19;362,19;349,97;349,97;349,97;349,97;349,97;;357,72
14/04/2013;09 - 10;352,95;353,62;353,62;353,62;353,62;353,62;309,56;353,62;363,16;363,16;363,16;353,62;353,62;353,62;353,62;353,62;;357,72
14/04/2013;10 - 11;356,45;355,18;355,18;355,18;355,18;355,18;238,88;355,18;372,78;372,78;372,78;355,18;355,18;355,18;355,18;355,18;;357,65
14/04/2013;11 - 12;354,36;348,55;348,55;348,55;348,55;348,55;225,76;348,55;387,69;387,69;387,69;348,55;348,55;348,55;348,55;348,55;;357,65
14/04/2013;12 - 13;348,77;342,51;342,51;342,51;342,51;342,51;202,64;342,51;385,98;385,98;385,98;342,51;342,51;342,51;342,51;342,51;;357,65
14/04/2013;13 - 14;345,57;338,78;338,78;338,78;338,78;338,78;148,74;338,78;377,03;377,03;377,03;338,78;338,78;338,78;338,78;338,78;;357,57
14/04/2013;14 - 15;338,41;326,03;326,03;326,03;326,03;326,03;111,68;326,03;377,85;377,85;377,85;326,03;326,03;326,03;335,65;335,65;;357,65
14/04/2013;15 - 16;333,12;314,92;314,92;314,92;314,92;314,92;111,61;314,92;377,18;377,18;377,18;314,92;314,92;314,92;335,73;335,73;;357,72
14/04/2013;16 - 17;332,45;314,03;314,03;314,03;314,03;314,03;197,28;314,03;387,09;387,09;387,09;314,03;314,03;314,03;335,8;335,8;;357,79
14/04/2013;17 - 18;337,44;322,31;322,31;322,31;322,31;322,31;204,81;322,31;377,18;377,18;377,18;322,31;322,31;322,31;335,95;335,95;;357,79
14/04/2013;18 - 19;341,47;317,31;317,31;317,31;317,31;317,31;225,31;317,31;389,33;389,33;389,33;337,14;337,14;317,31;336,1;336,1;;357,79
14/04/2013;19 - 20;349,37;321,93;321,93;321,93;321,93;321,93;290,17;321,93;391,2;391,2;391,2;342,06;342,06;321,93;336,17;336,17;;357,87
14/04/2013;20 - 21;361,15;330,28;330,28;330,28;330,28;330,28;261,77;330,28;398,13;398,13;398,13;380,83;380,83;330,28;336,17;336,17;;360,63
14/04/2013;21 - 22;357,79;326,41;326,41;326,41;326,41;326,41;260,42;326,41;398,87;398,87;398,87;337,81;337,81;326,41;335,73;335,73;;357,87
14/04/2013;22 - 23;354,36;309,78;309,78;309,78;309,78;309,78;238,65;309,78;398,65;398,65;398,65;317,16;317,16;317,16;309,78;309,78;;357,79
14/04/2013;23 - 00;339,23;254,01;254,01;254,01;254,01;254,01;203,09;254,01;397,98;397,98;397,98;310,23;310,23;310,23;254,01;254,01;;357,65
15/04/2013;00 - 01;322,01;219,57;219,57;219,57;219,57;219,57;175,06;175,06;395,52;395,52;395,52;301,73;301,73;301,73;219,57;219,57;;305,38
15/04/2013;01 - 02;303,07;173,49;173,49;173,49;173,49;173,49;118,1;118,1;388,44;388,44;388,44;298,75;298,75;298,75;173,49;173,49;;305,31
15/04/2013;02 - 03;284,88;166,93;166,93;166,93;166,93;166,93;92,75;92,75;385,08;385,08;385,08;297,18;297,18;297,18;166,93;166,93;;305,31
15/04/2013;03 - 04;297,11;172,6;172,6;172,6;172,6;172,6;81,49;81,49;385,75;385,75;385,75;299,57;299,57;299,57;172,6;172,6;;305,38
15/04/2013;04 - 05;309,41;223,82;223,82;223,82;223,82;223,82;75,3;75,3;387,47;387,47;387,47;300,54;300,54;300,54;223,82;223,82;;305,61
15/04/2013;05 - 06;329,16;306,05;306,05;306,05;306,05;306,05;191,39;267,13;386,5;386,5;386,5;306,05;306,05;306,05;306,05;306,05;;351,16
15/04/2013;06 - 07;358,32;335,8;335,8;335,8;335,8;335,8;334,76;335,8;388,44;388,44;388,44;335,8;335,8;335,8;335,8;335,8;;351,01
15/04/2013;07 - 08;392,31;392,39;392,39;392,39;392,39;392,39;392,39;392,39;392,39;392,39;392,39;392,39;392,39;392,39;392,39;392,39;;353,32
15/04/2013;08 - 09;405,51;405,51;405,51;405,51;405,51;405,51;405,51;405,51;405,51;405,51;405,51;405,51;405,51;405,51;405,51;405,51;;355,71
15/04/2013;09 - 10;395;395;395;395;395;395;395;395;395;395;395;395;395;395;395;395;;355,71
15/04/2013;10 - 11;394,62;394,62;394,62;394,62;394,62;394,62;394,62;394,62;394,62;394,62;394,62;394,62;394,62;394,62;394,62;394,62;;354,14
15/04/2013;11 - 12;392,54;392,61;392,61;392,61;392,61;392,61;392,61;392,61;392,61;392,61;392,61;392,61;392,61;392,61;392,61;392,61;;352,5
15/04/2013;12 - 13;390,75;390,75;390,75;390,75;390,75;390,75;390,75;390,75;390,75;390,75;390,75;390,75;390,75;390,75;390,75;390,75;;351,61
15/04/2013;13 - 14;391,57;391,64;391,64;391,64;391,64;391,64;391,64;391,64;391,64;391,64;391,64;391,64;391,64;391,64;391,64;391,64;;350,34
15/04/2013;14 - 15;388,96;389,03;389,03;389,03;389,03;389,03;389,03;389,03;389,03;389,03;389,03;389,03;389,03;389,03;389,03;389,03;;350,34
15/04/2013;15 - 16;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;388,51;;350,34
15/04/2013;16 - 17;385,08;385,16;385,16;385,16;385,16;385,16;385,16;385,16;385,16;385,16;385,16;385,16;385,16;385,16;385,16;385,16;;350,34
15/04/2013;17 - 18;395,59;395,67;395,67;395,67;395,67;395,67;395,67;395,67;395,67;395,67;395,67;395,67;395,67;395,67;395,67;395,67;;350,34
15/04/2013;18 - 19;402,3;402,3;402,3;402,3;402,3;402,3;402,3;402,3;402,3;402,3;402,3;402,3;402,3;402,3;402,3;402,3;;350,34
15/04/2013;19 - 20;401,33;401,41;401,41;401,41;401,41;401,41;401,41;401,41;401,41;401,41;401,41;401,41;401,41;401,41;401,41;401,41;;350,26
15/04/2013;20 - 21;404,54;404,62;404,62;404,62;404,62;404,62;404,62;404,62;404,62;404,62;404,62;404,62;404,62;404,62;404,62;404,62;;350,11
15/04/2013;21 - 22;406,33;405,96;405,96;405,96;405,96;405,96;405,96;405,96;405,96;405,96;405,96;405,96;405,96;405,96;405,96;405,96;;349,89
15/04/2013;22 - 23;403,5;403,12;403,12;403,12;403,12;403,12;403,12;403,12;403,12;403,12;403,12;403,12;403,12;403,12;373;373;;305,23
15/04/2013;23 - 00;387,24;359,36;359,36;359,36;359,36;359,36;359,36;359,36;395,59;395,59;395,59;359,36;359,36;359,36;357,42;357,42;;305,31
16/04/2013;00 - 01;342,88;325,51;325,51;325,51;325,51;325,51;325,51;325,51;361,14;361,14;361,14;325,51;325,51;325,51;325,51;325,51;;312,98
16/04/2013;01 - 02;340,34;330,28;330,28;330,28;330,28;330,28;330,28;330,28;353,91;353,91;353,91;330,28;330,28;330,28;330,28;330,28;;313,13
16/04/2013;02 - 03;338,85;329,76;329,76;329,76;329,76;329,76;329,76;329,76;351,08;351,08;351,08;329,76;329,76;329,76;329,76;329,76;;313,13
16/04/2013;03 - 04;341,09;337,51;337,51;337,51;337,51;337,51;337,51;337,51;349,36;349,36;349,36;337,51;337,51;337,51;337,51;337,51;;313,13
16/04/2013;04 - 05;348,92;349,66;349,66;349,66;349,66;349,66;349,66;349,66;349,66;349,66;349,66;349,66;349,66;349,66;349,66;349,66;;313,43
16/04/2013;05 - 06;363,9;364,13;364,13;364,13;364,13;364,13;364,13;364,13;364,13;364,13;364,13;364,13;364,13;364,13;364,13;364,13;;357,86
16/04/2013;06 - 07;383,66;383,73;383,73;383,73;383,73;383,73;372,78;383,73;383,73;383,73;383,73;383,73;383,73;383,73;383,73;383,73;;357,71
16/04/2013;07 - 08;429,29;429,81;429,81;429,81;429,81;429,81;440,77;429,81;429,81;429,81;429,81;429,81;429,81;429,81;429,81;429,81;;357,86
16/04/2013;08 - 09;434,73;446,44;446,44;446,44;446,44;446,44;446,44;446,44;446,44;446,44;446,44;526,21;526,21;350,71;446,44;446,44;;363,08
16/04/2013;09 - 10;414,97;419,3;419,3;419,3;419,3;419,3;419,3;419,3;419,3;419,3;419,3;525,17;525,17;361,52;419,3;419,3;;362,78
16/04/2013;10 - 11;394,77;394,69;394,69;394,69;394,69;394,69;394,69;394,69;394,69;394,69;394,69;524,94;524,94;352,2;394,69;394,69;;359,06
16/04/2013;11 - 12;387,69;387,69;387,69;387,69;387,69;387,69;387,69;387,69;387,69;387,69;387,69;528,67;528,67;350,63;387,69;387,69;;357,79
16/04/2013;12 - 13;384,18;383,59;383,59;383,59;383,59;383,59;383,59;383,59;383,59;383,59;383,59;531,73;531,73;357,64;383,59;383,59;;357,71
16/04/2013;13 - 14;382,69;381,72;381,72;381,72;381,72;381,72;381,72;381,72;381,72;381,72;381,72;527,18;527,18;368,53;381,72;381,72;;357,71
16/04/2013;14 - 15;379,86;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;377,99;523,6;523,6;365,39;377,99;377,99;;357,64
16/04/2013;15 - 16;372,92;372,63;372,63;372,63;372,63;372,63;372,63;372,63;372,63;372,63;372,63;485,5;485,5;351,15;372,63;372,85;;357,64
16/04/2013;16 - 17;370,39;372,78;372,78;372,78;372,78;372,78;270,56;372,78;372,78;372,78;372,78;372,78;372,78;372,78;372,78;372,78;;357,64
16/04/2013;17 - 18;372,92;373,07;373,07;373,07;373,07;373,07;326,85;373,07;373,07;373,07;373,07;373,07;373,07;373,07;373,07;373,07;;357,64
16/04/2013;18 - 19;380,98;381,13;381,13;381,13;381,13;381,13;381,13;381,13;381,13;381,13;381,13;381,13;381,13;381,13;381,13;381,13;;357,64
16/04/2013;19 - 20;381,5;381,65;381,65;381,65;381,65;381,65;381,65;381,65;381,65;381,65;381,65;381,65;381,65;381,65;381,65;381,65;;357,57
16/04/2013;20 - 21;382,54;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;;357,49
16/04/2013;21 - 22;382,39;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;382,62;;357,34
16/04/2013;22 - 23;361,89;328,04;328,04;328,04;328,04;328,04;328,04;328,04;380,45;380,45;380,45;328,04;328,04;328,04;328,04;328,04;;298,67
16/04/2013;23 - 00;342,13;280,18;280,18;280,18;280,18;280,18;270,93;280,18;378,07;378,07;378,07;302,77;302,77;302,77;280,18;280,18;;187,06
17/04/2013;00 - 01;308,49;254,14;254,14;254,14;254,14;254,14;241,17;254,14;354,86;354,86;354,86;296,86;296,86;296,86;254,14;254,14;;225,14
17/04/2013;01 - 02;280,68;251,01;251,01;251,01;251,01;251,01;241,09;251,01;340,02;340,02;340,02;294,7;294,7;294,7;251,01;251,01;;225,74
17/04/2013;02 - 03;275,91;244,37;244,37;244,37;244,37;244,37;239,16;244,37;338,38;338,38;338,38;293,28;293,28;293,28;244,37;244,37;;232,22
17/04/2013;03 - 04;281,8;240,57;240,57;240,57;240,57;240,57;239,6;240,57;338,68;338,68;338,68;292,68;292,68;292,68;240,57;240,57;;238,71
17/04/2013;04 - 05;305,36;267,71;267,71;267,71;267,71;267,71;267,71;267,71;342,04;342,04;342,04;290,45;290,45;290,45;267,71;267,71;;245,57
17/04/2013;05 - 06;324,29;311,92;311,92;311,92;311,92;311,92;311,92;311,92;341,81;341,81;341,81;311,92;311,92;311,92;311,92;395,19;;339,65
17/04/2013;06 - 07;340,1;331,9;331,9;331,9;331,9;331,9;322,73;331,9;349,56;349,56;349,56;331,9;331,9;331,9;331,9;395,41;;355,08
17/04/2013;07 - 08;370,14;370,14;370,14;370,14;370,14;370,14;379,31;370,14;370,14;370,14;370,14;370,14;370,14;370,14;370,14;395,49;;402,72
17/04/2013;08 - 09;377,97;376,63;376,63;376,63;376,63;376,63;376,63;376,63;376,63;376,63;376,63;488;488;345,84;376,63;395,56;;402,87
17/04/2013;09 - 10;374,32;373,05;373,05;373,05;373,05;373,05;373,05;373,05;373,05;373,05;373,05;446,48;446,48;345,24;373,05;395,56;;402,94
17/04/2013;10 - 11;363,36;362,39;362,39;362,39;362,39;362,39;362,39;362,39;362,39;362,39;362,39;404,36;404,36;345,02;362,39;395,56;;402,64
17/04/2013;11 - 12;352,92;351,95;351,95;351,95;351,95;351,95;351,95;351,95;351,95;351,95;351,95;400,11;400,11;343,6;351,95;395,56;;395,71
17/04/2013;12 - 13;350,39;350,09;350,09;350,09;350,09;350,09;350,09;350,09;350,09;350,09;350,09;398,92;398,92;342,71;350,09;395,64;;376,1
17/04/2013;13 - 14;345,39;344,27;344,27;344,27;344,27;344,27;344,27;344,27;345,61;345,61;345,61;399,07;399,07;342,41;344,27;395,64;;363,51
17/04/2013;14 - 15;342,48;325,78;325,78;325,78;325,78;325,78;325,78;325,78;352,17;352,17;352,17;398,92;398,92;325,78;325,78;395,56;;363,51
17/04/2013;15 - 16;341,29;331,97;331,97;331,97;331,97;331,97;331,97;331,97;352,99;352,99;352,99;331,97;331,97;331,97;331,97;395,56;;356,5
17/04/2013;16 - 17;341,29;332,27;332,27;332,27;332,27;332,27;332,27;332,27;352,32;352,32;352,32;332,27;332,27;332,27;332,27;395,49;;348,97
17/04/2013;17 - 18;345,32;340,77;340,77;340,77;340,77;340,77;340,77;340,77;347,92;347,92;347,92;340,77;340,77;340,77;340,77;395,49;;372,68
17/04/2013;18 - 19;344,35;340,54;340,54;340,54;340,54;340,54;336,59;340,54;347,33;347,33;347,33;340,54;340,54;340,54;340,54;395,49;;395,26
17/04/2013;19 - 20;356,72;356,27;356,27;356,27;356,27;356,27;360,23;356,27;356,27;356,27;356,27;356,27;356,27;356,27;356,27;395,49;;397,8
17/04/2013;20 - 21;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;395,49;;402,57
17/04/2013;21 - 22;353,29;341,81;341,81;341,81;341,81;341,81;328,24;341,81;360,45;360,45;360,45;341,81;341,81;341,81;341,81;395,34;;401,23
17/04/2013;22 - 23;341,36;316,61;316,61;316,61;316,61;316,61;269,72;316,61;359,48;359,48;359,48;316,61;316,61;316,61;316,61;316,61;;314,82
17/04/2013;23 - 00;317,81;268,31;268,31;268,31;268,31;268,31;223,87;268,31;353,81;353,81;353,81;306,48;306,48;306,48;253,84;253,84;;280,68
18/04/2013;00 - 01;268,34;208,84;208,84;208,84;208,84;208,84;154,34;208,84;313,15;313,15;313,15;289,74;289,74;289,74;208,84;208,84;;240,23
18/04/2013;01 - 02;256,26;208,02;208,02;208,02;208,02;208,02;131,08;131,08;297,64;297,64;297,64;280,49;280,49;280,49;208,02;208,02;;239,34
18/04/2013;02 - 03;245,38;201,54;201,54;201,54;201,54;201,54;92,08;92,08;293,17;293,17;293,17;278,71;278,71;278,71;201,54;201,54;;239,71
18/04/2013;03 - 04;245,45;208,69;208,69;208,69;208,69;208,69;76,57;76,57;293,47;293,47;293,47;276,54;276,54;276,54;208,69;208,69;;236,21
18/04/2013;04 - 05;255,89;216,45;216,45;216,45;216,45;216,45;79,33;79,33;294,29;294,29;294,29;276,32;276,32;276,32;216,45;216,45;;236,8
18/04/2013;05 - 06;265,66;270,73;270,73;270,73;270,73;270,73;121,68;121,68;296;296;296;282,81;282,81;282,81;223,38;223,38;;229,94
18/04/2013;06 - 07;297,12;286,61;286,61;286,61;286,61;286,61;261,93;286,61;313,67;313,67;313,67;291,6;291,6;291,6;286,61;320,68;;329,85
18/04/2013;07 - 08;317,33;314,87;314,87;314,87;314,87;323,07;307,34;314,87;318,45;318,45;322,99;314,87;314,87;314,87;323,07;323,07;;333,28
18/04/2013;08 - 09;322,77;323,14;323,14;323,14;323,14;330,45;323,14;323,14;323,14;323,14;330,23;323,14;323,14;323,14;330,45;330,45;;336,19
18/04/2013;09 - 10;319,12;319,71;319,71;319,71;319,71;330,6;291,53;319,71;319,71;319,71;326,8;319,71;319,71;319,71;330,6;330,6;;336,12
18/04/2013;10 - 11;314,42;318,74;318,74;318,74;318,74;322,99;236,36;318,74;318,74;318,74;324,56;318,74;318,74;318,74;322,99;322,99;;331,34
18/04/2013;11 - 12;310,47;316,13;316,13;316,13;316,13;321,28;220,32;316,13;316,66;316,66;321,35;316,13;316,13;316,13;321,28;321,28;;314,79
18/04/2013;12 - 13;301,07;311,21;311,21;311,21;311,21;311,21;182,08;311,21;315,61;315,61;316,36;311,21;311,21;311,21;311,21;321,28;;305,92
18/04/2013;13 - 14;293,77;301,74;301,74;301,74;301,74;301,74;149,57;301,74;315,24;315,24;315,24;301,74;301,74;301,74;301,74;320,83;;298,17
18/04/2013;14 - 15;290,86;286,83;286,83;286,83;286,83;286,83;111,77;286,83;316,36;316,36;316,36;298,99;298,99;296,75;286,83;320,83;;298,09
18/04/2013;15 - 16;288,77;276,99;276,99;276,99;276,99;276,99;112,06;276,99;316,13;316,13;316,13;300,85;300,85;295,85;276,99;320,76;;298,02
18/04/2013;16 - 17;288,47;269,16;269,16;269,16;269,16;269,16;134,58;269,16;315,99;315,99;315,99;302,19;302,19;294,66;269,16;320,68;;298,02
18/04/2013;17 - 18;295,56;284,52;284,52;284,52;284,52;284,52;227,63;284,52;315,46;315,46;315,46;301,74;301,74;293,47;284,52;321,2;;297,94
18/04/2013;18 - 19;299,73;282,14;282,14;282,14;282,14;282,14;269,16;282,14;315,31;315,31;315,31;301,74;301,74;292,8;282,14;321,13;;297,94
18/04/2013;19 - 20;302,71;295,41;295,41;295,41;295,41;295,41;295,41;295,41;315,17;315,17;315,17;302,12;302,12;295,41;295,41;320,83;;297,94
18/04/2013;20 - 21;309,05;301,89;301,89;301,89;301,89;301,89;290,71;301,89;317,48;317,48;317,48;301,89;301,89;301,89;301,89;320,76;;297,94
18/04/2013;21 - 22;309,95;289,67;289,67;289,67;289,67;289,67;287,43;289,67;320,76;320,76;320,76;300,92;300,92;296,45;289,67;297,87;;297,72
18/04/2013;22 - 23;301,3;249,48;249,48;249,48;249,48;249,48;249,48;249,48;321,43;321,43;321,43;300,4;300,4;295,93;223,61;223,61;;223,31
18/04/2013;23 - 00;292,28;212,57;212,57;212,57;212,57;212,57;211,82;212,57;318,45;318,45;318,45;294,36;294,36;294,36;212,57;212,57;;223,46
19/04/2013;00 - 01;252,63;129,93;129,93;129,93;129,93;129,93;129,93;129,93;312,72;312,72;312,72;267,99;267,99;267,99;129,93;129,93;;202,32
19/04/2013;01 - 02;240,03;89,45;89,45;89,45;89,45;89,45;89,45;89,45;299,07;299,07;299,07;259,49;259,49;259,49;104,81;104,81;;203,58
19/04/2013;02 - 03;224,83;76,18;76,18;76,18;76,18;76,18;76,18;76,18;294,9;294,9;294,9;258,6;258,6;258,6;104,59;104,59;;202,61
19/04/2013;03 - 04;222,96;68,21;68,21;68,21;68,21;68,21;68,21;68,21;295,2;295,2;295,2;258,3;258,3;258,3;104,88;104,88;;201,27
19/04/2013;04 - 05;234,59;134,18;134,18;134,18;134,18;134,18;68,28;68,28;296,84;296,84;296,84;258,3;258,3;258,3;134,18;134,18;;199,04
19/04/2013;05 - 06;252,71;206,19;206,19;206,19;206,19;206,19;132,47;132,47;305,41;305,41;305,41;258,45;258,45;258,45;206,19;206,19;;200,82
19/04/2013;06 - 07;276,41;244,88;244,88;244,88;244,88;244,88;239,74;244,88;314,43;314,43;314,43;275,44;275,44;275,44;244,88;244,88;;284,99
19/04/2013;07 - 08;301,09;294,01;294,01;294,01;294,01;294,01;294,01;294,01;315,7;315,7;315,7;294,01;294,01;294,01;276,41;276,41;;298,63
19/04/2013;08 - 09;311;309,96;309,96;309,96;309,96;309,96;309,96;309,96;315,77;315,77;315,77;309,96;309,96;309,96;278,65;278,65;;289,53
19/04/2013;09 - 10;303,17;303,77;303,77;303,77;303,77;303,77;303,77;303,77;310,48;310,48;310,48;303,77;303,77;303,77;278,13;278,13;;282,9
19/04/2013;10 - 11;299,89;300,12;300,12;300,12;300,12;300,12;300,12;300,12;305,71;305,71;305,71;300,12;300,12;300,12;277,68;277,68;;271,49
19/04/2013;11 - 12;297,36;297,29;297,29;297,29;297,29;297,29;297,29;297,29;303,77;303,77;305,86;297,29;297,29;297,29;272,76;272,76;;268,36
19/04/2013;12 - 13;290,87;287,82;287,82;287,82;287,82;287,82;280,96;287,82;300,04;300,04;303,03;287,82;287,82;287,82;275,97;275,97;;268,96
19/04/2013;13 - 14;289,76;282,97;282,97;282,97;282,97;282,97;282,97;282,97;299,45;299,45;302,8;282,97;282,97;282,97;273,13;273,13;;268,36
19/04/2013;14 - 15;286,25;277,68;277,68;277,68;277,68;277,68;271,05;277,68;297,58;297,58;301,46;277,68;277,68;277,68;269,63;269,63;;268,29
19/04/2013;15 - 16;282,3;266,95;266,95;266,95;266,95;266,95;266,95;266,95;297,06;297,06;300,04;270,75;270,75;270,75;265,08;265,08;;268,29
19/04/2013;16 - 17;270;261,21;261,21;261,21;261,21;261,21;250,77;261,21;296,69;296,69;297,96;267,17;267,17;267,17;261,21;261,21;;268,36
19/04/2013;17 - 18;275,52;277,46;277,46;277,46;277,46;277,46;246,97;277,46;295,2;295,2;296,32;277,46;277,46;277,46;261,58;261,58;;281,11
19/04/2013;18 - 19;281,71;282,15;282,15;282,15;282,15;282,15;275,44;282,15;294,97;294,97;296,61;282,15;282,15;282,15;261,5;261,5;;288,56
19/04/2013;19 - 20;278,35;275,22;275,22;275,22;275,22;275,22;275,22;275,22;296,54;296,54;299,52;275,22;275,22;275,22;261,5;261,5;;298,18
19/04/2013;20 - 21;290,13;258,3;258,3;258,3;258,3;258,3;258,3;258,3;307,42;307,42;307,42;273,51;273,51;273,51;215,88;215,88;;219,01
19/04/2013;21 - 22;293,48;264,56;264,56;264,56;264,56;264,56;264,56;264,56;315,25;315,25;315,25;276,41;276,41;276,41;215,44;215,44;;201,35
19/04/2013;22 - 23;287,37;247,79;247,79;247,79;247,79;247,79;247,79;247,79;314,51;314,51;314,51;278,2;278,2;278,2;202,91;202,91;;204,25
19/04/2013;23 - 00;274,25;229;229;229;229;229;226,84;229;310,33;310,33;310,33;262,47;262,47;262,47;200,3;200,3;;201,35
20/04/2013;00 - 01;273,98;224,18;224,18;224,18;224,18;224,18;201,66;224,18;310,43;310,43;310,43;280,02;280,02;280,02;198,08;198,08;;134,57
20/04/2013;01 - 02;271,29;234,84;234,84;234,84;234,84;234,84;203,38;234,84;309,39;309,39;309,39;273,83;273,83;273,83;196,3;196,3;;122,56
20/04/2013;02 - 03;272,04;245,35;245,35;245,35;245,35;245,35;205,99;245,35;308,5;308,5;308,5;272,86;272,86;272,86;195,62;195,62;;122,86
20/04/2013;03 - 04;275,99;253,78;253,78;253,78;253,78;253,78;230,81;253,78;307,9;307,9;307,9;270,33;270,33;270,33;194,58;194,58;;124,28
20/04/2013;04 - 05;275,32;262,42;262,42;262,42;262,42;262,42;241,03;262,42;305,59;305,59;305,59;270,1;270,1;270,1;198,83;198,83;;130,09
20/04/2013;05 - 06;259,29;241,1;241,1;241,1;241,1;241,1;241,1;241,1;300,97;300,97;300,97;257,35;257,35;257,35;202,71;202,71;;141,87
20/04/2013;06 - 07;276,14;254,37;254,37;254,37;254,37;254,37;253,4;254,37;305,36;305,36;305,36;278,53;278,53;278,53;199,95;199,95;;201,29
20/04/2013;07 - 08;289,49;273,23;273,23;273,23;273,23;273,23;273,23;273,23;309,47;309,47;309,47;280,76;280,76;280,76;261,3;261,3;;254,6
20/04/2013;08 - 09;298,66;287,03;287,03;287,03;287,03;287,03;287,03;287,03;311,55;311,55;311,55;287,03;287,03;287,03;287,03;287,03;;346,52
20/04/2013;09 - 10;300,22;288,22;288,22;288,22;288,22;288,22;288,22;288,22;312,52;312,52;312,52;288,22;288,22;288,22;288,22;288,22;;351,44
20/04/2013;10 - 11;301,34;290,31;290,31;290,31;290,31;290,31;290,31;290,31;312,97;312,97;312,97;290,31;290,31;290,31;290,31;290,31;;346,52
20/04/2013;11 - 12;299,48;287,32;287,32;287,32;287,32;287,32;287,32;287,32;312,67;312,67;312,67;287,32;287,32;287,32;287,32;287,32;;343,16
20/04/2013;12 - 13;298,36;285,76;285,76;285,76;285,76;285,76;285,76;285,76;311,18;311,18;311,18;285,76;285,76;285,76;285,76;285,76;;341,67
20/04/2013;13 - 14;293,81;279,79;279,79;279,79;279,79;279,79;279,79;279,79;311,25;311,25;311,25;279,79;279,79;279,79;279,79;279,79;;267,27
20/04/2013;14 - 15;291,42;272,64;272,64;272,64;272,64;272,64;272,64;272,64;310,96;310,96;310,96;272,64;272,64;272,64;261,68;261,68;;236,7
20/04/2013;15 - 16;287,1;263,32;263,32;263,32;263,32;263,32;263,32;263,32;309,39;309,39;309,39;263,32;263,32;263,32;261,53;261,53;;235,96
20/04/2013;16 - 17;287,32;272,34;272,34;272,34;272,34;272,34;272,34;272,34;308,5;308,5;308,5;272,34;272,34;272,34;261,53;261,53;;243,41
20/04/2013;17 - 18;289,34;279,42;279,42;279,42;279,42;279,42;279,42;279,42;308,57;308,57;308,57;279,42;279,42;279,42;261,45;261,45;;260,19
20/04/2013;18 - 19;288,81;272,71;272,71;272,71;272,71;272,71;272,71;272,71;308,57;308,57;308,57;272,71;272,71;272,71;261,53;261,53;;269,88
20/04/2013;19 - 20;290,45;274,95;274,95;274,95;274,95;274,95;274,95;274,95;308,72;308,72;308,72;274,95;274,95;274,95;274,95;274,95;;247,51
20/04/2013;20 - 21;298,28;289,41;289,41;289,41;289,41;289,41;289,41;289,41;308,05;308,05;308,05;289,41;289,41;289,41;289,41;289,41;;350,77
20/04/2013;21 - 22;304,17;300,52;300,52;300,52;300,52;300,52;300,52;300,52;309,24;309,24;309,24;300,52;300,52;300,52;300,52;300,52;;347,79
20/04/2013;22 - 23;302,23;298,58;298,58;298,58;298,58;298,58;298,58;298,58;308,12;308,12;308,12;298,58;298,58;298,58;204,12;204,12;;227,31
20/04/2013;23 - 00;302,08;300,44;300,44;300,44;300,44;300,44;300,44;300,44;307,23;307,23;307,23;300,44;300,44;300,44;194,06;194,06;;232,45
