;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
15/10/2017;18 - 19;215,2;214,83;214,83;214,83;214,83;214,83;214,83;335,34;214,83;214,83;214,83;214,83;214,83;214,83;214,83;214,83;214,83
15/10/2017;19 - 20;214,6;214,16;214,16;214,16;214,16;214,16;214,16;335,26;214,16;214,16;214,16;214,16;214,16;214,16;214,16;214,16;214,16
15/10/2017;20 - 21;206,79;206,71;206,71;206,71;206,71;206,71;206,71;236,34;206,71;206,71;206,71;206,71;206,71;206,71;206,71;206,71;206,71
15/10/2017;21 - 22;200,01;199,94;199,94;199,94;199,94;199,94;199,94;236,19;199,94;199,94;199,94;199,94;199,94;199,94;199,94;199,94;199,94
15/10/2017;22 - 23;191,9;191,82;191,82;191,82;191,82;191,82;216,54;216,54;191,82;191,82;191,82;191,82;191,82;191,82;191,82;191,82;191,82
15/10/2017;23 - 00;161,68;161,68;161,68;161,68;161,68;161,68;136,96;136,96;161,68;161,68;161,68;161,68;161,68;161,68;161,68;161,68;161,68
16/10/2017;00 - 01;171,13;171,13;171,13;171,13;171,13;171,13;171,13;171,13;171,13;171,13;171,13;171,13;171,13;171,13;171,13;171,13;171,13
16/10/2017;01 - 02;158,25;158,25;158,25;158,25;158,25;158,25;158,25;158,25;158,25;158,25;158,25;158,25;158,25;158,25;158,25;158,25;158,25
16/10/2017;02 - 03;162,72;162,72;162,72;162,72;162,72;162,72;162,72;162,72;162,72;162,72;162,72;162,72;162,72;162,72;162,72;162,72;162,72
16/10/2017;03 - 04;162,2;162,2;162,2;162,2;162,2;162,2;162,2;162,2;162,2;162,2;162,2;162,2;162,2;162,2;162,2;162,2;162,2
16/10/2017;04 - 05;170,68;170,68;170,68;170,68;170,68;170,68;170,68;170,68;170,68;170,68;170,68;170,68;170,68;170,68;170,68;170,68;170,68
16/10/2017;05 - 06;194,65;194,73;194,73;194,73;194,73;194,73;122,82;215,12;194,73;194,73;194,73;194,73;194,73;194,73;194,73;194,73;194,73
16/10/2017;06 - 07;209,24;208,42;208,42;208,42;208,42;253,83;280,26;312,64;208,42;208,42;208,42;208,42;208,42;208,42;253,83;253,83;253,83
16/10/2017;07 - 08;217,13;213,04;213,04;213,04;320,23;254,5;213,04;411,93;213,04;213,04;213,04;213,04;213,04;213,04;254,5;288,82;320,23
16/10/2017;08 - 09;220,56;216,17;216,17;216,17;320,67;254,13;281,6;384,47;216,17;216,17;216,17;216,17;216,17;216,17;254,13;289,11;320,67
16/10/2017;09 - 10;220,41;216,39;216,39;216,39;313,31;275,12;280,55;320,97;216,39;216,39;216,39;216,39;216,39;216,39;275,12;289,11;313,31
16/10/2017;10 - 11;218,84;216,31;216,31;216,31;277,65;263,28;274,6;277,65;216,31;216,31;216,31;216,31;216,31;216,31;263,28;277,65;277,65
16/10/2017;11 - 12;216,76;214,83;214,83;214,83;246,83;278,54;246,83;246,83;214,83;214,83;214,83;214,83;214,83;214,83;278,54;278,54;278,54
16/10/2017;12 - 13;214,45;212,59;212,59;212,59;240,13;275,42;212,59;240,13;212,59;212,59;212,59;212,59;212,59;212,59;275,42;288,89;342,63
16/10/2017;13 - 14;213,93;212,82;212,82;212,82;235,82;236,71;235,82;235,82;212,82;212,82;212,82;212,82;212,82;212,82;236,71;236,71;283,53
16/10/2017;14 - 15;214,23;211,77;211,77;211,77;301,92;231,42;282,19;301,92;211,77;211,77;211,77;211,77;211,77;211,77;231,42;231,42;301,92
16/10/2017;15 - 16;211,85;211,1;211,1;211,1;316,36;211,1;229,41;316,36;211,1;211,1;211,1;211,1;211,1;211,1;211,1;211,1;316,36
16/10/2017;16 - 17;216,39;211,55;211,55;211,55;324,17;213,11;297,08;332,14;211,55;211,55;211,55;211,55;211,55;211,55;213,11;213,11;324,17
16/10/2017;17 - 18;221,38;213,86;213,86;213,86;320,53;240,21;378,88;378,88;213,86;213,86;213,86;213,86;213,86;213,86;240,21;240,21;320,53
16/10/2017;18 - 19;225,17;217,06;217,06;217,06;350,52;268,2;472,45;472,45;217,06;217,06;217,06;217,06;217,06;217,06;268,2;288,96;350,52
16/10/2017;19 - 20;223,61;217,95;217,95;217,95;460,84;241,25;304,82;496,72;217,95;217,95;217,95;217,95;217,95;217,95;241,25;288,82;460,84
16/10/2017;20 - 21;214,3;212,44;212,44;212,44;333,85;212,44;282,19;342,04;212,44;212,44;212,44;212,44;212,44;212,44;212,44;212,44;333,85
16/10/2017;21 - 22;208,72;208,57;208,57;208,57;208,57;208,57;208,57;290,68;208,57;208,57;208,57;208,57;208,57;208,57;208,57;208,57;208,57
16/10/2017;22 - 23;201,5;201,87;201,87;201,87;201,87;201,87;201,87;253,61;201,87;201,87;201,87;201,87;201,87;201,87;201,87;201,87;201,87
16/10/2017;23 - 00;193,98;194,28;194,28;194,28;194,28;194,28;194,28;231,57;194,28;194,28;194,28;194,28;194,28;194,28;194,28;194,28;194,28
17/10/2017;00 - 01;193,02;194,29;194,29;194,29;194,29;194,29;0,89;215,5;194,29;194,29;194,29;194,29;194,29;194,29;194,29;216,32;216,32
17/10/2017;01 - 02;186,69;186,54;186,54;186,54;186,54;186,54;186,54;201,13;186,54;186,54;186,54;186,54;186,54;186,54;186,54;193,99;193,99
17/10/2017;02 - 03;183,34;183,05;183,05;183,05;183,05;183,05;183,05;200,91;183,05;183,05;183,05;183,05;183,05;183,05;183,05;183,05;183,05
17/10/2017;03 - 04;183,12;182,52;182,52;182,52;182,52;182,52;182,52;201,28;182,52;182,52;182,52;182,52;182,52;182,52;182,52;182,52;182,52
17/10/2017;04 - 05;188,26;187,74;187,74;187,74;187,74;187,74;187,74;208,88;187,74;187,74;187,74;187,74;187,74;187,74;187,74;187,74;187,74
17/10/2017;05 - 06;196,67;195,33;195,33;195,33;195,33;195,33;195,33;227,56;195,33;195,33;195,33;195,33;195,33;195,33;195,33;195,33;195,33
17/10/2017;06 - 07;208,8;207,09;207,09;207,09;207,09;240,51;207,09;260,46;207,09;207,09;207,09;207,09;207,09;207,09;240,51;240,51;298,13
17/10/2017;07 - 08;218,48;214,46;214,46;214,46;335,35;273,34;212,97;343,61;212,97;212,97;212,97;214,46;214,46;214,46;273,34;273,34;335,35
17/10/2017;08 - 09;221,98;223,39;223,39;223,39;313,31;273,64;214,46;334,75;214,46;214,46;214,46;223,39;223,39;223,39;273,64;273,64;313,31
17/10/2017;09 - 10;219,74;223,54;223,54;223,54;268,43;273,94;211,93;275,05;211,93;211,93;211,93;223,54;223,54;223,54;273,94;273,94;297,9
17/10/2017;10 - 11;219,52;224,21;224,21;224,21;243,04;283,54;211,03;249,07;211,03;211,03;211,03;224,21;224,21;224,21;283,54;283,54;283,54
17/10/2017;11 - 12;216,84;224,14;224,14;224,14;224,14;274,83;210,22;233,29;210,22;210,22;210,22;224,14;224,14;224,14;274,83;274,83;283,17
17/10/2017;12 - 13;213,49;217,66;217,66;217,66;217,66;282,2;209,17;217,66;209,17;209,17;209,17;217,66;217,66;217,66;282,2;282,2;297,98
17/10/2017;13 - 14;212,3;216,25;216,25;216,25;216,25;283,17;208,8;224,95;208,8;208,8;208,8;216,25;216,25;216,25;283,17;283,17;283,17
17/10/2017;14 - 15;211,26;214,16;214,16;214,16;214,16;274,16;208,65;221,23;208,65;208,65;208,65;214,16;214,16;214,16;274,16;274,16;274,16
17/10/2017;15 - 16;210,59;214,01;214,01;214,01;214,01;245,28;208,5;244,16;208,5;208,5;208,5;214,01;214,01;214,01;245,28;245,28;245,28
17/10/2017;16 - 17;209,55;211,48;211,48;211,48;211,48;230,39;208,43;264,04;208,43;208,43;208,43;211,48;211,48;211,48;230,39;230,39;230,39
17/10/2017;17 - 18;213,42;214,53;214,53;214,53;214,53;281,38;209,1;356,71;209,1;209,1;209,1;214,53;214,53;214,53;281,38;281,38;281,38
17/10/2017;18 - 19;220,71;220,93;220,93;220,93;220,93;334,6;209,92;471,65;209,92;209,92;209,92;220,93;220,93;220,93;334,6;334,6;334,6
17/10/2017;19 - 20;218,4;211,63;211,63;211,63;211,63;297,98;211,63;505,59;211,63;211,63;211,63;211,63;211,63;211,63;297,98;297,98;297,98
17/10/2017;20 - 21;209,17;208,65;208,65;208,65;208,65;208,65;208,65;352,69;208,65;208,65;208,65;208,65;208,65;208,65;208,65;208,65;208,65
17/10/2017;21 - 22;203,59;202,7;202,7;202,7;202,7;202,7;202,7;324,63;202,7;202,7;202,7;202,7;202,7;202,7;202,7;202,7;202,7
17/10/2017;22 - 23;196,44;195,33;195,33;195,33;195,33;195,33;195,33;297,68;195,33;195,33;195,33;195,33;195,33;195,33;195,33;195,33;195,33
17/10/2017;23 - 00;188,03;187,51;187,51;187,51;187,51;187,51;187,51;273,86;187,51;187,51;187,51;187,51;187,51;187,51;187,51;187,51;187,51
18/10/2017;00 - 01;189,38;189,01;189,01;189,01;189,01;189,01;189,01;247,29;189,01;189,01;189,01;189,01;189,01;189,01;189,01;201,14;201,14
18/10/2017;01 - 02;167,34;165,48;165,48;165,48;165,48;165,48;165,48;165,48;165,48;165,48;165,48;165,48;165,48;165,48;165,48;165,48;165,48
18/10/2017;02 - 03;160,2;159,23;159,23;159,23;159,23;159,23;159,23;159,23;159,23;159,23;159,23;159,23;159,23;159,23;159,23;159,23;159,23
18/10/2017;03 - 04;162,36;160,57;160,57;160,57;160,57;160,57;160,57;160,57;160,57;160,57;160,57;160,57;160,57;160,57;160,57;160,57;160,57
18/10/2017;04 - 05;187,29;185,43;185,43;185,43;185,43;185,43;162,43;185,43;185,43;185,43;185,43;185,43;185,43;185,43;185,43;185,43;185,43
18/10/2017;05 - 06;201,66;200,17;200,17;200,17;200,17;200,17;73,85;200,17;200,17;200,17;200,17;200,17;200,17;200,17;200,17;200,17;200,17
18/10/2017;06 - 07;212,68;208,81;208,81;208,81;208,81;265,31;287,94;371,24;208,81;208,81;208,81;208,81;208,81;208,81;265,31;265,31;265,31
18/10/2017;07 - 08;225,48;229,43;229,43;229,43;229,43;243,27;299,63;491,31;219,68;219,68;219,68;219,68;219,68;213,27;243,27;243,27;243,27
18/10/2017;08 - 09;233;264,34;264,34;280,2;283,32;280,2;280,2;520,64;220,27;220,27;220,27;222,43;222,43;211,19;280,2;283,32;283,32
18/10/2017;09 - 10;239,48;263,15;263,15;302,97;302,97;302,97;419,77;505,53;215,51;215,51;215,51;229,13;229,13;211,86;302,97;302,97;302,97
18/10/2017;10 - 11;241,64;259,87;259,87;303,27;312,8;303,27;479,55;479,55;214,17;214,17;214,17;228,98;228,98;211,78;303,27;303,27;312,8
18/10/2017;11 - 12;240,44;259,87;259,87;303,42;313,02;303,42;469,57;469,57;213,12;213,12;213,12;228,61;228,61;211,34;303,42;303,42;313,02
18/10/2017;12 - 13;235,83;257,94;257,94;300,29;342,8;300,29;356,8;356,8;212,31;212,31;212,31;228,61;228,61;211,19;300,29;300,29;342,8
18/10/2017;13 - 14;231,44;260,02;260,02;278,71;334,02;278,71;342,21;342,21;211,64;211,64;211,64;229,35;229,35;210,97;278,71;285,18;334,02
18/10/2017;14 - 15;230,17;258,53;258,53;258,53;342,5;258,53;342,95;342,95;211,56;211,56;211,56;228,61;228,61;210,67;258,53;285,18;342,5
18/10/2017;15 - 16;230,92;257,49;257,49;258,01;357,61;258,01;415,68;415,68;210,82;210,82;210,82;228,91;228,91;210,82;258,01;285,11;357,61
18/10/2017;16 - 17;233,82;234,04;234,04;282,8;357,54;285,33;466,37;466,37;210,74;210,74;210,74;229,05;229,05;209,55;285,33;285,33;357,54
18/10/2017;17 - 18;263,52;224,96;224,96;477,02;477,02;477,02;488,78;488,78;215,73;215,73;215,73;224,96;224,96;212,38;477,02;477,02;477,02
18/10/2017;18 - 19;263,07;224,37;224,37;546,47;546,47;546,47;546,47;546,47;223,25;223,25;223,25;224,37;224,37;224,37;546,47;546,47;546,47
18/10/2017;19 - 20;264,41;223,55;223,55;618,01;618,01;618,01;618,01;618,01;223,92;223,92;223,92;223,55;223,55;223,55;618,01;618,01;618,01
18/10/2017;20 - 21;239,1;223,7;223,7;246,1;472,48;246,1;472,48;472,48;223,7;223,7;223,7;223,7;223,7;223,7;246,1;246,1;472,48
18/10/2017;21 - 22;230,17;222,73;222,73;222,73;333,79;222,73;372,35;372,35;222,73;222,73;222,73;222,73;222,73;222,73;222,73;222,73;333,79
18/10/2017;22 - 23;220,12;215,73;215,73;215,73;283,55;215,73;301,11;301,11;215,73;215,73;215,73;215,73;215,73;215,73;215,73;215,73;283,55
18/10/2017;23 - 00;211,19;210,52;210,52;210,52;210,52;210,52;274,99;274,99;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52
19/10/2017;00 - 01;213,2;212,45;212,45;212,45;212,45;212,45;255,18;255,18;212,45;212,45;212,45;212,45;212,45;212,45;212,45;212,45;212,45
19/10/2017;01 - 02;208,66;208,13;208,13;208,13;208,13;208,13;255,03;255,03;208,13;208,13;208,13;208,13;208,13;208,13;208,13;208,13;208,13
19/10/2017;02 - 03;208,36;207,76;207,76;207,76;207,76;207,76;250,04;250,04;207,76;207,76;207,76;207,76;207,76;207,76;207,76;207,76;207,76
19/10/2017;03 - 04;208,8;208,21;208,21;208,21;208,21;208,21;208,21;208,21;208,21;208,21;208,21;208,21;208,21;208,21;208,21;208,21;208,21
19/10/2017;04 - 05;211,86;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52;210,52
19/10/2017;05 - 06;218,26;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69
19/10/2017;06 - 07;232,7;231,43;231,43;231,43;299,84;299,84;295,82;299,84;220,79;220,79;220,79;222,58;222,58;221,31;299,84;299,84;299,84
19/10/2017;07 - 08;262,92;231,06;231,06;446,42;446,42;446,42;446,42;446,42;225,55;225,55;225,55;231,06;231,06;222,65;446,42;446,42;446,42
19/10/2017;08 - 09;269,92;233,52;233,52;510,21;510,21;510,21;510,21;510,21;226,3;226,3;226,3;233,52;233,52;223,02;510,21;510,21;510,21
19/10/2017;09 - 10;271,11;250,71;250,71;498,67;498,67;498,67;498,67;498,67;225,93;225,93;225,93;238,88;238,88;222,87;498,67;498,67;498,67
19/10/2017;10 - 11;273,64;265,97;265,97;450,96;450,96;450,96;450,96;450,96;224,51;224,51;224,51;238,8;238,8;222,95;450,96;450,96;450,96
19/10/2017;11 - 12;253,1;280,86;280,86;371,98;371,98;371,98;371,98;371,98;222,35;222,35;222,35;234,41;234,41;223,1;371,98;371,98;371,98
19/10/2017;12 - 13;253,24;281,98;281,98;346,67;346,67;350,39;346,67;346,67;221,46;221,46;221,46;234,19;234,19;222,95;350,39;350,39;350,39
19/10/2017;13 - 14;244,68;300,29;300,29;309,3;309,3;381,13;309,3;309,3;220,34;220,34;220,34;233,52;233,52;222,87;381,13;381,13;381,13
19/10/2017;14 - 15;244,16;301,71;301,71;301,71;301,71;339,15;301,71;301,71;218,93;218,93;218,93;233,96;233,96;222,65;339,15;339,15;339,15
19/10/2017;15 - 16;238,13;281,83;281,83;296,94;316,97;342,65;316,97;316,97;214,16;214,16;214,16;232,92;232,92;222,5;342,65;342,65;342,65
19/10/2017;16 - 17;235,68;267,61;267,61;274,09;326,94;326,94;326,94;326,94;214,61;214,61;214,61;231,88;231,88;222,5;326,94;326,94;326,94
19/10/2017;17 - 18;250,64;269,77;269,77;343,17;343,17;343,17;343,17;343,17;215,28;215,28;215,28;232,4;232,4;222,58;343,17;343,17;343,17
19/10/2017;18 - 19;255,18;279,45;279,45;337,36;421,4;421,4;337,36;421,4;215,35;215,35;215,35;233,22;233,22;222,8;421,4;421,4;421,4
19/10/2017;19 - 20;242,15;274,09;274,09;281,09;309,82;412,17;281,09;309,82;218,63;218,63;218,63;222,5;222,5;222,5;412,17;412,17;412,17
19/10/2017;20 - 21;225,03;229,28;229,28;229,28;266,27;266,27;229,28;266,27;220,86;220,86;220,86;222,35;222,35;222,35;266,27;266,27;266,27
19/10/2017;21 - 22;217,07;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84;216,84
19/10/2017;22 - 23;211,78;211,86;211,86;211,86;211,86;211,86;211,86;211,86;211,86;211,86;211,86;211,86;211,86;211,86;211,86;211,86;211,86
19/10/2017;23 - 00;207,02;207,09;207,09;207,09;207,09;207,09;207,09;207,09;207,09;207,09;207,09;207,09;207,09;207,09;207,09;207,09;207,09
20/10/2017;00 - 01;214,02;213,64;213,64;213,64;213,64;213,64;213,49;213,64;213,49;213,49;213,49;213,64;213,64;213,64;213,64;225,55;225,55
20/10/2017;01 - 02;211,71;210,59;210,59;210,59;210,59;210,59;210,59;210,59;210,59;210,59;210,59;210,59;210,59;210,59;210,59;210,59;210,59
20/10/2017;02 - 03;209,25;208,8;208,8;208,8;208,8;208,8;208,8;208,8;208,8;208,8;208,8;208,8;208,8;208,8;208,8;208,8;208,8
20/10/2017;03 - 04;209,47;208,58;208,58;208,58;208,58;208,58;208,58;208,58;208,58;208,58;208,58;208,58;208,58;208,58;208,58;208,58;208,58
20/10/2017;04 - 05;212,15;210,96;210,96;210,96;210,96;210,96;210,96;210,96;210,96;210,96;210,96;210,96;210,96;210,96;210,96;210,96;210,96
20/10/2017;05 - 06;217,07;214,54;214,54;214,54;214,54;236,72;214,24;214,54;214,24;214,24;214,24;214,54;214,54;214,54;236,72;236,72;236,72
20/10/2017;06 - 07;231,29;265,83;265,83;265,83;266,05;299,17;266,05;266,05;214,83;214,83;214,83;223,1;223,1;223,1;299,17;299,17;299,17
20/10/2017;07 - 08;254,51;331,7;331,7;331,7;341,83;341,83;331,7;341,83;217,96;217,96;217,96;242,45;242,45;242,45;341,83;341,83;341,83
20/10/2017;08 - 09;261,28;372,57;372,57;372,57;372,57;372,57;372,57;372,57;219,75;219,75;219,75;244,83;244,83;244,83;372,57;372,57;372,57
20/10/2017;09 - 10;262,25;331,93;331,93;331,93;341,46;360,74;331,93;341,46;222,2;222,2;222,2;244,31;244,31;244,31;360,74;360,74;360,74
20/10/2017;10 - 11;256,52;313,47;313,47;313,47;313,47;358,06;313,47;313,47;220,42;220,42;220,42;245,43;245,43;245,43;358,06;358,06;358,06
20/10/2017;11 - 12;249,37;299,92;299,92;299,92;299,92;382,55;299,92;299,92;219,82;219,82;219,82;243,49;243,49;243,49;382,55;382,55;382,55
20/10/2017;12 - 13;237,46;279,82;279,82;279,82;279,82;386,94;279,82;279,82;216,4;216,4;216,4;242,38;242,38;233,15;386,94;386,94;386,94
20/10/2017;13 - 14;230,54;246,1;246,1;246,1;246,1;346,29;246,1;246,1;215,8;215,8;215,8;239,85;239,85;228,53;346,29;346,29;346,29
20/10/2017;14 - 15;228,83;238,95;238,95;238,95;238,95;310,79;238,95;238,95;215,35;215,35;215,35;237,02;237,02;226;310,79;310,79;310,79
20/10/2017;15 - 16;224,96;231,06;231,06;231,06;231,06;328,43;231,06;231,06;214,16;214,16;214,16;231,06;231,06;226,22;328,43;328,43;343,02
20/10/2017;16 - 17;224,81;225,55;225,55;225,55;225,55;331,33;225,55;225,55;215,65;215,65;215,65;225,55;225,55;225,55;331,33;331,33;331,33
20/10/2017;17 - 18;231,66;241,04;241,04;241,04;324,11;336,39;241,04;324,11;215,8;215,8;215,8;231,96;231,96;227,04;336,39;336,39;336,39
20/10/2017;18 - 19;237,76;253,24;253,24;253,24;347,71;397,36;253,24;347,71;217,36;217,36;217,36;231,81;231,81;231,81;397,36;397,36;397,36
20/10/2017;19 - 20;230,09;232,77;232,77;232,77;281,09;328,95;232,77;281,09;221,61;221,61;221,61;223,1;223,1;223,1;328,95;328,95;328,95
20/10/2017;20 - 21;218,7;217,74;217,74;217,74;217,74;217,74;217,74;217,74;217,74;217,74;217,74;217,74;217,74;217,74;217,74;217,74;217,74
20/10/2017;21 - 22;214,39;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46
20/10/2017;22 - 23;212,15;212,01;212,01;212,01;212,01;212,01;212,01;212,01;212,01;212,01;212,01;212,01;212,01;212,01;212,01;212,01;212,01
20/10/2017;23 - 00;207,76;207,99;207,99;207,99;207,99;207,99;207,99;207,99;207,99;207,99;207,99;207,99;207,99;207,99;207,99;207,99;207,99
21/10/2017;00 - 01;216,4;216,4;216,4;216,4;216,4;216,4;216,4;216,4;216,4;216,4;216,4;216,4;216,4;216,4;216,4;216,4;216,4
21/10/2017;01 - 02;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46;214,46
21/10/2017;02 - 03;212,53;212,53;212,53;212,53;212,53;212,53;212,53;212,53;212,53;212,53;212,53;212,53;212,53;212,53;212,53;212,53;212,53
21/10/2017;03 - 04;211,63;211,63;211,63;211,63;211,63;211,63;211,63;211,63;211,63;211,63;211,63;211,63;211,63;211,63;211,63;211,63;211,63
21/10/2017;04 - 05;211,48;211,48;211,48;211,48;211,48;211,48;211,48;211,48;211,48;211,48;211,48;211,48;211,48;211,48;211,48;211,48;211,48
21/10/2017;05 - 06;215,8;215,8;215,8;215,8;215,8;215,8;215,8;215,8;215,8;215,8;215,8;215,8;215,8;215,8;215,8;215,8;215,8
21/10/2017;06 - 07;215,95;215,95;215,95;215,95;215,95;215,95;215,95;215,95;215,95;215,95;215,95;215,95;215,95;215,95;215,95;215,95;215,95
21/10/2017;07 - 08;214,02;214,24;214,24;214,24;214,24;214,24;214,24;214,24;214,24;214,24;214,24;214,24;214,24;214,24;214,24;214,24;214,24
21/10/2017;08 - 09;216,55;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62
21/10/2017;09 - 10;218,56;218,93;218,93;218,93;218,93;218,93;218,93;218,93;218,63;218,63;218,63;218,93;218,93;218,93;218,93;218,93;218,93
21/10/2017;10 - 11;219,9;222,05;222,05;222,05;222,05;222,05;222,05;222,05;219,08;219,08;219,08;222,05;222,05;222,05;222,05;222,05;222,05
21/10/2017;11 - 12;219,3;220,49;220,49;220,49;220,49;220,49;220,49;220,49;219;219;219;220,49;220,49;220,49;220,49;220,49;220,49
21/10/2017;12 - 13;218,18;218,33;218,33;218,33;218,33;218,33;218,33;218,33;218,33;218,33;218,33;218,33;218,33;218,33;218,33;218,33;218,33
21/10/2017;13 - 14;217,07;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14;217,14
21/10/2017;14 - 15;216,4;216,55;216,55;216,55;216,55;216,55;216,55;216,55;216,55;216,55;216,55;216,55;216,55;216,55;216,55;216,55;216,55
21/10/2017;15 - 16;216,32;216,47;216,47;216,47;216,47;216,47;216,47;216,47;216,47;216,47;216,47;216,47;216,47;216,47;216,47;216,47;216,47
21/10/2017;16 - 17;217,44;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51
21/10/2017;17 - 18;220,64;226,6;226,6;226,6;226,6;227,79;226,6;226,6;218,41;218,41;218,41;226,6;226,6;226,6;227,79;227,79;227,79
21/10/2017;18 - 19;223,25;230,09;230,09;230,09;242,97;242,97;230,09;242,97;218,93;218,93;218,93;230,09;230,09;230,09;242,97;242,97;242,97
21/10/2017;19 - 20;219,9;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12;220,12
21/10/2017;20 - 21;216,47;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62;216,62
21/10/2017;21 - 22;212,53;212,82;212,82;212,82;212,82;212,82;212,82;212,82;212,82;212,82;212,82;212,82;212,82;212,82;212,82;212,82;212,82
21/10/2017;22 - 23;204,34;204,71;204,71;204,71;204,71;204,71;204,71;204,71;204,71;204,71;204,71;204,71;204,71;204,71;204,71;204,71;204,71
21/10/2017;23 - 00;193,54;193,77;193,77;193,77;193,77;193,77;193,77;193,77;193,77;193,77;193,77;193,77;193,77;193,77;193,77;193,77;193,77
22/10/2017;00 - 01;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68;207,68;208,5;208,5
22/10/2017;01 - 02;204,19;204,19;204,19;204,19;204,19;204,19;204,19;204,19;204,19;204,19;204,19;204,19;204,19;204,19;204,19;204,19;204,19
22/10/2017;02 - 03;201,51;201,51;201,51;201,51;201,51;201,51;201,51;201,51;201,51;201,51;201,51;201,51;201,51;201,51;201,51;201,51;201,51
22/10/2017;03 - 04;201,43;201,43;201,43;201,43;201,43;201,43;201,43;201,43;201,43;201,43;201,43;201,43;201,43;201,43;201,43;201,43;201,43
22/10/2017;04 - 05;200,99;200,99;200,99;200,99;200,99;200,99;200,99;200,99;200,99;200,99;200,99;200,99;200,99;200,99;200,99;200,99;200,99
22/10/2017;05 - 06;201,21;201,21;201,21;201,21;201,21;201,21;201,21;201,21;201,21;201,21;201,21;201,21;201,21;201,21;201,21;201,21;201,21
22/10/2017;06 - 07;205,3;205,3;205,3;205,3;205,3;205,3;205,3;205,3;205,3;205,3;205,3;205,3;205,3;205,3;205,3;205,3;205,3
22/10/2017;07 - 08;207,31;207,31;207,31;207,31;207,31;207,31;207,31;207,31;207,31;207,31;207,31;207,31;207,31;207,31;207,31;207,31;207,31
22/10/2017;08 - 09;211,33;211,7;211,7;211,7;211,7;211,7;211,41;211,7;211,41;211,41;211,41;211,7;211,7;211,7;211,7;211,7;211,7
22/10/2017;09 - 10;214,91;216,92;216,92;216,92;216,92;216,92;213,57;216,92;213,57;213,57;213,57;216,92;216,92;216,92;216,92;216,92;216,92
22/10/2017;10 - 11;218,03;223,02;223,02;223,02;223,02;223,02;214,98;223,02;214,98;214,98;214,98;223,02;223,02;223,02;223,02;223,02;223,02
22/10/2017;11 - 12;218,4;223,39;223,39;223,39;223,39;223,39;214,91;223,39;214,91;214,91;214,91;223,39;223,39;223,39;223,39;223,39;223,39
22/10/2017;12 - 13;216,77;222,57;222,57;222,57;222,57;222,57;213,86;222,57;213,86;213,86;213,86;222,57;222,57;222,57;222,57;222,57;222,57
22/10/2017;13 - 14;215,2;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28
22/10/2017;14 - 15;214,68;214,91;214,91;214,91;214,91;214,91;190,34;214,91;214,91;214,91;214,91;214,91;214,91;214,91;214,91;214,91;214,91
22/10/2017;15 - 16;216,25;216,69;216,69;216,69;216,69;216,69;174,11;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69;216,69
22/10/2017;16 - 17;218,4;218,48;218,48;218,48;218,48;218,48;213,27;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48
22/10/2017;17 - 18;226,37;225,1;225,1;225,1;256,44;237,98;256,44;256,44;225,1;225,1;225,1;225,1;225,1;225,1;237,98;256,44;256,44
22/10/2017;18 - 19;236,79;234,56;234,56;234,56;362,52;242,52;275,57;362,52;226,59;226,59;226,59;231,8;231,8;231,8;242,52;260,31;362,52
22/10/2017;19 - 20;232,47;230,76;230,76;230,76;363,04;230,76;260,61;363,04;226,74;226,74;226,74;230,76;230,76;230,76;230,76;260,24;363,04
22/10/2017;20 - 21;227,49;224,88;224,88;224,88;320,61;224,88;224,88;320,61;224,88;224,88;224,88;224,88;224,88;224,88;224,88;259,94;320,61
