;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;FRE
06/04/2016;01 - 02;142,85;142,85;142,85;142,85;142,85;142,85;142,85;142,85;142,85;142,85;142,85;142,85;142,85;142,85;142,85;142,85;142,85;
06/04/2016;02 - 03;141,81;141,81;141,81;141,81;141,81;141,81;141,81;141,81;141,81;141,81;141,81;141,81;141,81;141,81;141,81;141,81;141,81;
06/04/2016;03 - 04;140,99;140,99;140,99;140,99;140,99;140,99;140,99;140,99;140,99;140,99;140,99;140,99;140,99;140,99;140,99;140,99;140,99;
06/04/2016;04 - 05;141,51;141,51;141,51;141,51;141,51;141,51;141,51;141,51;141,51;141,51;141,51;141,51;141,51;141,51;141,51;141,51;141,51;
06/04/2016;05 - 06;149,17;148,8;148,8;148,8;148,8;177,3;148,8;148,8;148,8;148,8;148,8;148,8;148,8;143,82;177,3;177,3;177,3;
06/04/2016;06 - 07;160,11;160,7;160,7;160,7;160,7;221,49;160,7;160,7;160,7;160,7;160,7;160,7;160,7;148,65;221,49;221,49;221,49;
06/04/2016;07 - 08;169,86;170,3;170,3;170,3;170,3;256,01;170,3;170,3;170,3;170,3;170,3;170,3;170,3;149,69;256,01;256,01;256,01;
06/04/2016;08 - 09;175,21;175,81;175,81;175,81;175,81;283,02;173,5;175,81;173,5;173,5;173,5;175,81;175,81;150,44;283,02;283,02;283,02;
06/04/2016;09 - 10;170,75;170,45;170,45;170,45;170,45;292,09;170,45;170,45;170,45;170,45;170,45;170,45;170,45;150,44;292,09;292,09;292,09;
06/04/2016;10 - 11;168,96;168,74;168,74;168,74;168,74;288,6;168,74;168,74;168,74;168,74;168,74;168,74;168,74;150,36;288,6;288,6;288,6;
06/04/2016;11 - 12;163,68;163,46;163,46;163,46;163,46;287,56;163,46;163,46;163,31;163,31;163,31;163,46;163,46;149,92;287,56;287,56;287,56;
06/04/2016;12 - 13;159,14;159,29;159,29;159,29;159,29;281,38;158,1;159,29;158,25;158,25;158,25;159,29;159,29;149,69;281,38;281,38;281,38;
06/04/2016;13 - 14;157,06;156,46;156,46;156,46;156,46;261,44;154,16;156,46;154,38;154,16;154,38;159,74;159,74;149,84;261,44;261,44;261,44;
06/04/2016;14 - 15;156,84;158,7;158,7;158,7;158,7;260,62;153,41;158,7;153,49;153,41;153,49;159,36;159,36;149,92;260,62;260,62;260,62;
06/04/2016;15 - 16;152,97;155,2;155,2;155,2;155,2;168,96;150,36;155,2;154,38;150,36;154,38;158,03;158,03;149,84;168,96;168,96;168,96;
