datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;FRE
15/06/2015;15 - 16;108,38;106,37;106,37;106,37;219,52;186,92;106,37;219,52;106,37;106,37;106,37;106,37;106,37;106,37;186,92;335,66;335,66;
15/06/2015;16 - 17;101,96;101,89;101,89;101,89;101,89;148,81;101,89;101,89;101,89;101,89;101,89;101,89;101,89;101,89;148,81;148,81;148,81;
15/06/2015;17 - 18;101,44;101,29;101,29;101,29;219,52;110,32;101,29;219,52;101,29;101,29;101,29;101,29;101,29;101,29;110,32;110,32;110,32;
15/06/2015;18 - 19;99,88;99,58;99,58;99,58;196,99;126,73;99,58;196,99;99,58;99,58;99,58;99,58;99,58;99,58;174,84;174,84;174,84;
15/06/2015;19 - 20;98,09;97,94;97,94;97,94;197,44;107,56;97,94;197,44;97,94;97,94;97,94;97,94;97,94;97,94;174,84;373,55;373,55;
15/06/2015;20 - 21;97,41;97,04;97,04;97,04;97,04;97,04;97,04;97,04;97,04;97,04;97,04;97,04;97,04;97,04;174,69;336,25;336,25;
15/06/2015;21 - 22;98,01;97,79;97,79;97,79;97,79;97,79;97,79;97,79;97,79;97,79;97,79;97,79;97,79;97,79;97,79;335,95;335,95;
15/06/2015;22 - 23;95,55;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;95,03;194,68;194,68;
15/06/2015;23 - 00;85,03;84,44;84,44;84,44;84,44;84,44;84,44;84,44;84,44;84,44;84,44;84,44;84,44;84,44;84,44;97,56;97,56;
16/06/2015;00 - 01;82,05;82,05;82,05;82,05;82,05;82,05;82,05;82,05;82,05;82,05;82,05;82,05;82,05;82,05;82,05;97,2;97,2;
16/06/2015;01 - 02;68,93;68,93;68,93;68,93;68,93;68,93;68,93;68,93;68,93;68,93;68,93;68,93;68,93;68,93;68,93;97,05;97,05;
16/06/2015;02 - 03;60,65;60,65;60,65;60,65;60,65;60,65;60,65;60,65;60,65;60,65;60,65;60,65;60,65;60,65;60,65;90,19;90,19;
16/06/2015;03 - 04;57,29;57,29;57,29;57,29;57,29;57,29;57,29;57,29;57,29;57,29;57,29;57,29;57,29;57,29;57,29;57,29;57,29;
16/06/2015;04 - 05;59,23;59,23;59,23;59,23;59,23;59,23;59,23;59,23;59,23;59,23;59,23;59,23;59,23;59,23;59,23;59,23;59,23;
16/06/2015;05 - 06;79,37;79,15;79,15;79,15;79,15;79,15;79,15;79,15;79,15;79,15;79,15;79,15;79,15;79,15;79,15;97,57;97,57;
16/06/2015;06 - 07;103,24;103,16;103,16;103,16;103,16;103,16;103,16;103,16;103,16;103,16;103,16;103,16;103,16;103,16;103,16;373,65;373,65;
16/06/2015;07 - 08;159,71;106,97;106,97;350,52;350,52;350,52;359,17;359,17;143,82;143,82;143,82;106,97;106,97;106,97;350,52;350,52;350,52;
16/06/2015;08 - 09;162,54;111,15;111,15;380,21;380,21;410,35;380,21;380,21;145,98;145,98;145,98;111,15;111,15;107,94;410,35;410,35;410,35;
16/06/2015;09 - 10;157,69;111,15;111,15;325,83;348,06;410,35;325,83;348,06;144,71;144,71;144,71;111,15;111,15;108,09;410,35;410,35;410,35;
16/06/2015;10 - 11;152,4;110,77;110,77;348,88;348,88;410,5;348,88;348,88;124,87;124,87;124,87;110,77;110,77;107,49;410,5;410,5;410,5;
16/06/2015;11 - 12;137,11;109,43;109,43;270,18;370,74;373,65;270,18;370,74;113,53;113,53;113,53;109,43;109,43;108,01;373,65;373,65;373,65;
16/06/2015;12 - 13;124,42;108,54;108,54;234,53;318,74;250,56;234,53;318,74;109,73;109,73;109,73;108,54;108,54;107,12;250,56;410,35;410,35;
16/06/2015;13 - 14;122,19;108,61;108,61;250,12;303,38;250,12;250,12;303,38;108,83;108,83;108,83;108,61;108,61;107,64;250,12;373,12;373,12;
16/06/2015;14 - 15;114,88;107,94;107,94;222,59;294,58;222,59;222,59;294,58;104,43;104,43;104,43;107,94;107,94;107,94;222,59;373,42;373,42;
16/06/2015;15 - 16;108,16;109,28;109,28;149,04;275,55;149,04;149,04;275,55;101,97;101,97;101,97;109,28;109,28;107,72;149,04;373,57;373,57;
16/06/2015;16 - 17;106,07;107,79;107,79;126,81;271,6;126,81;126,81;271,6;102,72;102,72;102,72;107,79;107,79;106,89;126,81;335,68;335,68;
16/06/2015;17 - 18;104,28;103,99;103,99;103,99;284,8;103,99;103,99;284,8;103,99;103,99;103,99;103,99;103,99;103,99;103,99;126,81;126,81;
16/06/2015;18 - 19;104,21;103,69;103,69;103,69;296,52;103,69;103,69;296,52;103,69;103,69;103,69;103,69;103,69;103,69;103,69;336,13;336,13;
16/06/2015;19 - 20;108,16;104,06;104,06;104,06;320,31;104,06;104,06;320,31;104,06;104,06;104,06;104,06;104,06;104,06;104,06;410,27;410,27;
16/06/2015;20 - 21;106,97;104,13;104,13;104,13;295,55;104,13;270,85;295,55;104,13;104,13;104,13;104,13;104,13;104,13;104,13;336,13;336,13;
16/06/2015;21 - 22;104,28;102,87;102,87;102,87;283,54;102,87;233,26;283,54;102,87;102,87;102,87;102,87;102,87;102,87;102,87;335,98;335,98;
16/06/2015;22 - 23;104,88;102,87;102,87;102,87;255,71;102,87;255,71;255,71;102,87;102,87;102,87;102,87;102,87;102,87;102,87;194,62;194,62;
16/06/2015;23 - 00;98,32;98,47;98,47;98,47;173,06;98,47;173,06;173,06;98,47;98,47;98,47;98,47;98,47;98,47;98,47;194,47;194,47;
17/06/2015;00 - 01;81,73;81,73;81,73;81,73;81,73;81,73;81,73;81,73;81,73;81,73;81,73;81,73;81,73;81,73;81,73;82,7;82,7;
17/06/2015;01 - 02;73,68;73,68;73,68;73,68;73,68;73,68;73,68;73,68;73,68;73,68;73,68;73,68;73,68;73,68;73,68;73,68;73,68;
17/06/2015;02 - 03;66,22;66,22;66,22;66,22;66,22;66,22;66,22;66,22;66,22;66,22;66,22;66,22;66,22;66,22;66,22;66,22;66,22;
17/06/2015;03 - 04;62,79;62,79;62,79;62,79;62,79;62,79;62,79;62,79;62,79;62,79;62,79;62,79;62,79;62,79;62,79;89,71;89,71;
17/06/2015;04 - 05;61,89;61,89;61,89;61,89;61,89;61,89;61,89;61,89;61,89;61,89;61,89;61,89;61,89;61,89;61,89;193,96;193,96;
17/06/2015;05 - 06;77,4;77,18;77,18;77,18;77,18;77,18;77,18;77,18;77,18;77,18;77,18;77,18;77,18;77,18;77,18;194,55;194,55;
17/06/2015;06 - 07;101,34;100,74;100,74;100,74;100,74;100,74;213,2;213,2;100,74;100,74;100,74;100,74;100,74;100,74;100,74;298,58;298,58;
17/06/2015;07 - 08;165,17;129,16;129,16;129,16;307,97;186,72;307,97;307,97;129,16;129,16;129,16;129,16;129,16;111,63;186,72;298,95;298,95;
17/06/2015;08 - 09;181,88;165,92;165,92;165,92;322,22;297,53;322,22;322,22;165,92;165,92;165,92;165,92;165,92;118,19;297,53;432,51;432,51;
17/06/2015;09 - 10;178,3;170,39;170,39;170,39;288,21;250,56;248,32;288,21;170,39;170,39;170,39;170,39;170,39;170,39;250,56;432,8;432,8;
17/06/2015;10 - 11;173,9;170,69;170,69;170,69;226,92;305,96;226,92;226,92;170,69;170,69;170,69;170,69;170,69;170,69;305,96;433,1;433,1;
17/06/2015;11 - 12;157,04;147,65;147,65;147,65;230,57;428,93;147,65;230,57;147,65;147,65;147,65;147,65;147,65;147,65;428,93;433,1;433,1;
17/06/2015;12 - 13;130,8;118,49;118,49;118,49;217,82;428,78;118,49;217,82;118,49;118,49;118,49;118,49;118,49;118,49;428,78;433,25;433,25;
17/06/2015;13 - 14;115,36;111,41;111,41;111,41;212,15;306,48;111,41;212,15;111,41;111,41;111,41;111,41;111,41;111,41;306,48;433,18;433,18;
17/06/2015;14 - 15;108,95;108,28;108,28;108,28;108,28;187,1;108,28;108,28;108,28;108,28;108,28;108,28;108,28;108,28;187,1;433,1;433,1;
17/06/2015;15 - 16;104,7;104,99;104,99;104,99;104,99;104,99;104,99;104,99;104,99;104,99;104,99;104,99;104,99;104,99;174,64;432,88;432,88;
17/06/2015;16 - 17;101,94;102,16;102,16;102,16;102,16;102,16;102,16;102,16;102,16;102,16;102,16;102,16;102,16;102,16;102,16;299,03;299,03;
17/06/2015;17 - 18;98,21;98,58;98,58;98,58;98,58;98,58;98,58;98,58;98,58;98,58;98,58;98,58;98,58;98,58;98,58;299,03;299,03;
17/06/2015;18 - 19;97,09;97,61;97,61;97,61;97,61;97,61;97,61;97,61;97,61;97,61;97,61;97,61;97,61;97,61;97,61;373,22;373,22;
17/06/2015;19 - 20;95,9;95,9;95,9;95,9;95,9;95,9;95,9;95,9;95,9;95,9;95,9;95,9;95,9;95,9;95,9;433,03;433,03;
17/06/2015;20 - 21;93,66;93,66;93,66;93,66;93,66;93,66;93,66;93,66;93,66;93,66;93,66;93,66;93,66;93,66;93,66;432,66;432,66;
17/06/2015;21 - 22;90,3;90,3;90,3;90,3;90,3;90,3;90,3;90,3;90,3;90,3;90,3;90,3;90,3;90,3;90,3;433,03;433,03;
17/06/2015;22 - 23;85,53;85,53;85,53;85,53;85,53;85,53;85,53;85,53;85,53;85,53;85,53;85,53;85,53;85,53;85,53;388,14;388,14;
17/06/2015;23 - 00;73;73;73;73;73;73;73;73;73;73;73;73;73;73;73;202,98;202,98;
18/06/2015;00 - 01;69,27;69,27;69,27;69,27;69,27;69,27;69,27;69,27;69,27;69,27;69,27;69,27;69,27;69,27;69,27;89,7;89,7;
18/06/2015;01 - 02;53,76;53,76;53,76;53,76;53,76;53,76;53,76;53,76;53,76;53,76;53,76;53,76;53,76;53,76;53,76;89,77;89,77;
18/06/2015;02 - 03;44,66;44,66;44,66;44,66;44,66;44,66;44,66;44,66;44,66;44,66;44,66;44,66;44,66;44,66;44,66;89,55;89,55;
18/06/2015;03 - 04;39,22;38,85;38,85;38,85;38,85;38,85;38,85;38,85;38,85;38,85;38,85;40,49;40,49;40,49;38,85;82,69;82,69;
18/06/2015;04 - 05;39,74;39,44;39,44;39,44;39,44;39,44;39,44;39,44;39,44;39,44;39,44;40,93;40,93;40,93;39,44;82,76;82,76;
18/06/2015;05 - 06;54,06;54,06;54,06;54,06;54,06;54,06;54,06;54,06;54,06;54,06;54,06;54,06;54,06;54,06;54,06;89,99;89,99;
18/06/2015;06 - 07;87,38;87,38;87,38;87,38;87,38;87,38;87,38;87,38;87,38;87,38;87,38;87,38;87,38;87,38;174,62;335,67;335,67;
18/06/2015;07 - 08;102,67;99,76;99,76;99,76;99,76;174,69;99,76;99,76;99,76;99,76;99,76;99,76;99,76;99,76;174,69;335,74;335,74;
18/06/2015;08 - 09;127,27;127,5;127,5;127,5;127,5;127,5;127,5;127,5;127,5;127,5;127,5;127,5;127,5;127,5;424,69;424,69;424,69;
18/06/2015;09 - 10;118,7;118,62;118,62;118,62;222,49;118,62;118,62;222,49;118,62;118,62;118,62;118,62;118,62;118,62;432;432;432;
18/06/2015;10 - 11;111,69;111,39;111,39;111,39;111,39;118,33;111,39;111,39;111,39;111,39;111,39;111,39;111,39;111,39;336,27;336,27;336,27;
18/06/2015;11 - 12;103,41;103,27;103,27;103,27;103,27;109,45;103,27;103,27;103,27;103,27;103,27;103,27;103,27;103,27;336,27;336,27;336,27;
18/06/2015;12 - 13;96,48;96,56;96,56;96,56;96,56;96,56;96,56;96,56;96,56;96,56;96,56;96,56;96,56;96,56;431,93;431,93;431,93;
18/06/2015;13 - 14;94,91;94,91;94,91;94,91;94,91;94,91;94,91;94,91;94,91;94,91;94,91;94,91;94,91;94,91;336,27;336,27;336,27;
18/06/2015;14 - 15;92,38;92,45;92,45;92,45;92,45;92,45;92,45;92,45;92,45;92,45;92,45;92,45;92,45;92,45;432,37;432,37;432,37;
18/06/2015;15 - 16;90,37;90,37;90,37;90,37;90,37;90,37;90,37;90,37;90,37;90,37;90,37;90,37;90,37;90,37;432;432;432;
18/06/2015;16 - 17;87,61;87,68;87,68;87,68;87,68;87,68;87,68;87,68;87,68;87,68;87,68;87,68;87,68;87,68;424,99;424,99;424,99;
18/06/2015;17 - 18;89,17;89,25;89,25;89,25;89,25;89,25;89,25;89,25;89,25;89,25;89,25;89,25;89,25;89,25;175,07;175,07;175,07;
18/06/2015;18 - 19;88,58;88,65;88,65;88,65;88,65;88,65;88,65;88,65;88,65;88,65;88,65;88,65;88,65;88,65;175,14;431,85;431,85;
18/06/2015;19 - 20;86,64;86,64;86,64;86,64;86,64;86,64;86,64;86,64;86,64;86,64;86,64;86,64;86,64;86,64;174,92;432,22;432,22;
18/06/2015;20 - 21;83,36;83,43;83,43;83,43;83,43;83,43;83,43;83,43;83,43;83,43;83,43;83,43;83,43;83,43;174,77;431,93;431,93;
18/06/2015;21 - 22;80,08;80,15;80,15;80,15;80,15;80,15;80,15;80,15;80,15;80,15;80,15;80,15;80,15;80,15;174,62;432;432;
18/06/2015;22 - 23;76,42;76,5;76,5;76,5;76,5;76,5;76,5;76,5;76,5;76,5;76,5;76,5;76,5;76,5;76,5;335,82;335,82;
18/06/2015;23 - 00;68,3;68,37;68,37;68,37;68,37;68,37;68,37;68,37;68,37;68,37;68,37;68,37;68,37;68,37;68,37;194,6;194,6;
19/06/2015;00 - 01;60,98;60,98;60,98;60,98;60,98;60,98;60,98;60,98;60,98;60,98;60,98;60,98;60,98;60,98;60,98;194,06;194,06;
19/06/2015;01 - 02;47,69;47,32;47,32;47,32;47,32;47,32;47,32;47,32;47,32;47,32;47,32;52,85;52,85;52,85;47,32;194,06;194,06;
19/06/2015;02 - 03;36,5;35,01;35,01;35,01;35,01;35,01;35,01;35,01;35,01;35,01;35,01;46,95;46,95;46,95;35,01;97,63;97,63;
19/06/2015;03 - 04;33,14;31,87;31,87;31,87;31,87;31,87;31,87;31,87;31,87;31,87;31,87;43,29;43,29;43,29;31,87;97,26;97,26;
19/06/2015;04 - 05;31,65;30,3;30,3;30,3;30,3;30,3;30,3;30,3;30,3;30,3;30,3;43,29;43,29;43,29;30,3;97,33;97,33;
19/06/2015;05 - 06;34,78;33,21;33,21;33,21;33,21;33,21;33,21;33,21;33,21;33,21;33,21;50,01;50,01;50,01;33,21;194,81;194,81;
19/06/2015;06 - 07;76,06;76,06;76,06;76,06;76,06;76,06;76,06;76,06;76,06;76,06;76,06;76,06;76,06;76,06;186,75;409,85;409,85;
19/06/2015;07 - 08;89,64;89,64;89,64;89,64;89,64;89,64;89,64;89,64;89,64;89,64;89,64;89,64;89,64;89,64;410,37;410,37;410,37;
19/06/2015;08 - 09;94,79;94,79;94,79;94,79;94,79;94,79;94,79;94,79;94,79;94,79;94,79;94,79;94,79;94,79;411,12;411,12;411,12;
19/06/2015;09 - 10;96,96;96,96;96,96;96,96;96,96;96,96;96,96;96,96;96,96;96,96;96,96;96,96;96,96;96,96;411,04;411,04;411,04;
19/06/2015;10 - 11;101,36;101,36;101,36;101,36;101,36;101,36;101,36;101,36;101,36;101,36;101,36;101,36;101,36;101,36;411,19;411,19;411,19;
19/06/2015;11 - 12;98,6;98,6;98,6;98,6;98,6;98,6;98,6;98,6;98,6;98,6;98,6;98,6;98,6;98,6;425;425;425;
19/06/2015;12 - 13;96,88;96,88;96,88;96,88;96,88;96,88;96,88;96,88;96,88;96,88;96,88;96,88;96,88;96,88;411,19;411,19;411,19;
19/06/2015;13 - 14;95,02;95,02;95,02;95,02;95,02;95,02;95,02;95,02;95,02;95,02;95,02;95,02;95,02;95,02;432,24;432,24;432,24;
19/06/2015;14 - 15;93,3;93,3;93,3;93,3;93,3;93,3;93,3;93,3;93,3;93,3;93,3;93,3;93,3;93,3;410,97;410,97;410,97;
19/06/2015;15 - 16;90,69;90,69;90,69;90,69;90,69;90,69;90,69;90,69;90,69;90,69;90,69;90,69;90,69;90,69;411,12;411,12;411,12;
19/06/2015;16 - 17;89,87;89,87;89,87;89,87;89,87;89,87;89,87;89,87;89,87;89,87;89,87;89,87;89,87;89,87;410,22;410,22;410,22;
19/06/2015;17 - 18;90,31;90,31;90,31;90,31;90,31;90,31;90,31;90,31;90,31;90,31;90,31;90,31;90,31;90,31;250,64;410,3;410,3;
19/06/2015;18 - 19;90,24;90,24;90,24;90,24;90,24;90,24;90,24;90,24;90,24;90,24;90,24;90,24;90,24;90,24;250,34;410,15;410,15;
19/06/2015;19 - 20;88,15;88,15;88,15;88,15;88,15;88,15;88,15;88,15;88,15;88,15;88,15;88,15;88,15;88,15;187,2;410,52;410,52;
19/06/2015;20 - 21;85,99;85,99;85,99;85,99;85,99;85,99;85,99;85,99;85,99;85,99;85,99;85,99;85,99;85,99;187,2;410,3;410,3;
19/06/2015;21 - 22;88,37;88,37;88,37;88,37;88,37;88,37;88,37;88,37;88,37;88,37;88,37;88,37;88,37;88,37;187,05;410,07;410,07;
19/06/2015;22 - 23;89,34;89,34;89,34;89,34;89,34;89,34;89,34;89,34;89,34;89,34;89,34;89,34;89,34;89,34;186,9;388,2;388,2;
19/06/2015;23 - 00;87,1;87,1;87,1;87,1;87,1;87,1;87,1;87,1;87,1;87,1;87,1;87,1;87,1;87,1;186,67;220,26;220,26;
20/06/2015;00 - 01;71,7;71,7;71,7;71,7;71,7;71,7;71,7;71,7;71,7;71,7;71,7;71,7;71,7;71,7;71,7;194,57;194,57;
20/06/2015;01 - 02;65,95;65,95;65,95;65,95;65,95;65,95;65,95;65,95;65,95;65,95;65,95;65,95;65,95;65,95;65,95;194,05;194,05;
20/06/2015;02 - 03;61,03;61,03;61,03;61,03;61,03;61,03;61,03;61,03;61,03;61,03;61,03;61,03;61,03;61,03;61,03;97,58;97,58;
20/06/2015;03 - 04;53,64;53,64;53,64;53,64;53,64;53,64;53,64;53,64;53,64;53,64;53,64;53,64;53,64;53,64;53,64;97,36;97,36;
20/06/2015;04 - 05;43,57;43,57;43,57;43,57;43,57;43,57;43,57;43,57;43,57;43,57;43,57;43,57;43,57;43,57;43,57;97,36;97,36;
20/06/2015;05 - 06;43,42;43,42;43,42;43,42;43,42;43,42;43,42;43,42;43,42;43,42;43,42;43,42;43,42;43,42;43,42;97,73;97,73;
20/06/2015;06 - 07;60,5;60,5;60,5;60,5;60,5;60,5;60,5;60,5;60,5;60,5;60,5;60,5;60,5;60,5;60,5;194,64;194,64;
20/06/2015;07 - 08;66,55;66,55;66,55;66,55;66,55;66,55;66,55;66,55;66,55;66,55;66,55;66,55;66,55;66,55;174,87;174,87;174,87;
20/06/2015;08 - 09;72,74;72,74;72,74;72,74;72,74;72,74;72,74;72,74;72,74;72,74;72,74;72,74;72,74;72,74;416,3;416,3;416,3;
20/06/2015;09 - 10;77,59;77,59;77,59;77,59;77,59;77,59;77,59;77,59;77,59;77,59;77,59;77,59;77,59;77,59;250,67;416,45;416,45;
20/06/2015;10 - 11;81,84;81,84;81,84;81,84;81,84;81,84;81,84;81,84;81,84;81,84;81,84;81,84;81,84;81,84;250,23;336,39;336,39;
20/06/2015;11 - 12;81,92;81,92;81,92;81,92;81,92;81,92;81,92;81,92;81,92;81,92;81,92;81,92;81,92;81,92;175,02;416,37;416,37;
20/06/2015;12 - 13;77,89;77,89;77,89;77,89;77,89;77,89;77,89;77,89;77,89;77,89;77,89;77,89;77,89;77,89;174,95;416,37;416,37;
20/06/2015;13 - 14;74,98;74,98;74,98;74,98;74,98;74,98;74,98;74,98;74,98;74,98;74,98;74,98;74,98;74,98;74,98;388,39;388,39;
20/06/2015;14 - 15;71,77;71,77;71,77;71,77;71,77;71,77;71,77;71,77;71,77;71,77;71,77;71,77;71,77;71,77;71,77;336,39;336,39;
20/06/2015;15 - 16;70,58;70,58;70,58;70,58;70,58;70,58;70,58;70,58;70,58;70,58;70,58;70,58;70,58;70,58;70,58;416,37;416,37;
20/06/2015;16 - 17;70,73;70,73;70,73;70,73;70,73;70,73;70,73;70,73;70,73;70,73;70,73;70,73;70,73;70,73;70,73;416,37;416,37;
20/06/2015;17 - 18;73,86;73,86;73,86;73,86;73,86;73,86;73,86;73,86;73,86;73,86;73,86;73,86;73,86;73,86;73,86;416,37;416,37;
20/06/2015;18 - 19;76,25;76,25;76,25;76,25;76,25;76,25;76,25;76,25;76,25;76,25;76,25;76,25;76,25;76,25;76,25;416,37;416,37;
20/06/2015;19 - 20;75,28;75,28;75,28;75,28;75,28;75,28;75,28;75,28;75,28;75,28;75,28;75,28;75,28;75,28;75,28;416,45;416,45;
20/06/2015;20 - 21;73,04;73,04;73,04;73,04;73,04;73,04;73,04;73,04;73,04;73,04;73,04;73,04;73,04;73,04;73,04;416,37;416,37;
20/06/2015;21 - 22;74,75;74,75;74,75;74,75;74,75;74,75;74,75;74,75;74,75;74,75;74,75;74,75;74,75;74,75;74,75;388,1;388,1;
20/06/2015;22 - 23;75,2;75,2;75,2;75,2;75,2;75,2;75,2;75,2;75,2;75,2;75,2;75,2;75,2;75,2;174,65;336,24;336,24;
20/06/2015;23 - 00;72,44;72,44;72,44;72,44;72,44;72,44;72,44;72,44;72,44;72,44;72,44;72,44;72,44;72,44;72,44;194,64;194,64;
21/06/2015;00 - 01;73,13;73,13;73,13;73,13;73,13;73,13;73,13;73,13;73,13;73,13;73,13;73,13;73,13;73,13;174,7;194,4;194,4;
21/06/2015;01 - 02;71,04;71,04;71,04;71,04;71,04;71,04;71,04;71,04;71,04;71,04;71,04;71,04;71,04;71,04;71,04;97,76;97,76;
21/06/2015;02 - 03;68,43;68,43;68,43;68,43;68,43;68,43;68,43;68,43;68,43;68,43;68,43;68,43;68,43;68,43;68,43;97,53;97,53;
21/06/2015;03 - 04;65,37;65,37;65,37;65,37;65,37;65,37;65,37;65,37;65,37;65,37;65,37;65,37;65,37;65,37;65,37;97,39;97,39;
21/06/2015;04 - 05;62,69;62,61;62,61;62,61;62,61;62,61;62,61;62,61;62,61;62,61;62,61;62,61;62,61;62,61;62,61;97,31;97,31;
21/06/2015;05 - 06;64,18;64,1;64,1;64,1;64,1;64,1;64,1;64,1;64,1;64,1;64,1;64,1;64,1;64,1;64,1;97,53;97,53;
21/06/2015;06 - 07;67,24;67,16;67,16;67,16;67,16;67,16;67,16;67,16;67,16;67,16;67,16;67,16;67,16;67,16;67,16;194,17;194,17;
21/06/2015;07 - 08;72,68;72,68;72,68;72,68;72,68;72,68;72,68;72,68;72,68;72,68;72,68;72,68;72,68;72,68;175,14;336,48;336,48;
21/06/2015;08 - 09;81,34;80,07;80,07;80,07;80,07;80,07;152,83;152,83;80,07;80,07;80,07;80,07;80,07;80,07;187,01;411,11;411,11;
21/06/2015;09 - 10;84,4;83,13;83,13;83,13;83,13;83,13;168,88;168,88;83,13;83,13;83,13;83,13;83,13;83,13;336,41;336,41;336,41;
21/06/2015;10 - 11;89,7;88,88;88,88;88,88;88,88;88,88;177,38;177,38;88,88;88,88;88,88;88,88;88,88;88,88;336,48;336,48;336,48;
21/06/2015;11 - 12;95,82;94,1;94,1;94,1;94,1;94,1;195,59;195,59;94,1;94,1;94,1;94,1;94,1;94,1;187,31;336,41;336,41;
21/06/2015;12 - 13;96,42;95,22;95,22;95,22;95,22;95,22;176,94;176,94;95,22;95,22;95,22;95,22;95,22;95,22;187,23;410,81;410,81;
21/06/2015;13 - 14;93,51;93,06;93,06;93,06;93,06;93,06;115,82;115,82;93,06;93,06;93,06;93,06;93,06;93,06;187,16;336,56;336,56;
21/06/2015;14 - 15;91,42;90,97;90,97;90,97;90,97;90,97;115,89;115,89;90,97;90,97;90,97;90,97;90,97;90,97;187,08;336,33;336,33;
21/06/2015;15 - 16;91,56;91,04;91,04;91,04;91,04;91,04;126,41;126,41;91,04;91,04;91,04;91,04;91,04;91,04;187,01;336,26;336,26;
21/06/2015;16 - 17;92,61;92,39;92,39;92,39;92,39;92,39;114,4;114,4;92,39;92,39;92,39;92,39;92,39;92,39;187,01;336,26;336,26;
21/06/2015;17 - 18;96,71;95,52;95,52;95,52;95,52;95,52;167,68;167,68;95,52;95,52;95,52;95,52;95,52;95,52;187,08;336,26;336,26;
21/06/2015;18 - 19;99,77;97,53;97,53;97,53;97,53;97,53;216,34;216,34;97,53;97,53;97,53;97,53;97,53;97,53;187,31;336,41;336,41;
21/06/2015;19 - 20;101,71;97,39;97,39;97,39;232,76;97,39;238,43;238,43;97,39;97,39;97,39;97,39;97,39;97,39;187,23;336,41;336,41;
21/06/2015;20 - 21;102,46;95,52;95,52;95,52;244,02;95,52;244,02;244,02;95,52;95,52;95,52;95,52;95,52;95,52;187,01;336,19;336,19;
21/06/2015;21 - 22;103,28;99,48;99,48;99,48;243,13;99,48;243,13;243,13;99,48;99,48;99,48;99,48;99,48;99,48;186,79;336,41;336,41;
21/06/2015;22 - 23;96,34;96,64;96,64;96,64;96,64;96,64;96,64;96,64;96,64;96,64;96,64;96,64;96,64;96,64;175,29;336,19;336,19;
21/06/2015;23 - 00;83,65;83,8;83,8;83,8;83,8;83,8;83,8;83,8;83,8;83,8;83,8;83,8;83,8;83,8;174,7;194,7;194,7;
22/06/2015;00 - 01;85,59;86,12;86,12;86,12;86,12;86,12;86,12;86,12;86,12;86,12;86,12;86,12;86,12;86,12;86,12;86,12;86,12;
22/06/2015;01 - 02;82,09;82,68;82,68;82,68;82,68;82,68;82,68;82,68;82,68;82,68;82,68;82,68;82,68;82,68;82,68;97,31;97,31;
22/06/2015;02 - 03;78,43;79,25;79,25;79,25;79,25;79,25;79,25;79,25;79,25;79,25;79,25;79,25;79,25;79,25;79,25;97,24;97,24;
22/06/2015;03 - 04;77,91;78,65;78,65;78,65;78,65;78,65;78,65;78,65;78,65;78,65;78,65;78,65;78,65;78,65;78,65;90,3;90,3;
22/06/2015;04 - 05;78,21;78,95;78,95;78,95;78,95;78,95;78,95;78,95;78,95;78,95;78,95;78,95;78,95;78,95;78,95;97,46;97,46;
22/06/2015;05 - 06;83,95;84,55;84,55;84,55;84,55;84,55;84,55;84,55;84,55;84,55;84,55;84,55;84,55;84,55;84,55;84,55;84,55;
22/06/2015;06 - 07;119,4;119,85;119,85;119,85;119,85;119,85;119,85;119,85;119,85;119,85;119,85;106,56;106,56;106,56;186,86;336,26;336,26;
22/06/2015;07 - 08;144,4;170,67;170,67;170,67;299,32;335,51;299,32;299,32;137,16;137,16;137,16;121,94;121,94;121,94;419,09;419,09;419,09;
22/06/2015;08 - 09;169,32;223,65;223,65;223,65;324,39;432,53;324,39;324,39;111,04;111,04;111,04;138,06;138,06;138,06;432,53;432,53;432,53;
22/06/2015;09 - 10;179,85;298,72;298,72;298,72;324,84;443,5;324,84;324,84;102,91;102,91;102,91;144,03;144,03;144,03;443,5;443,5;443,5;
22/06/2015;10 - 11;183,58;320,59;320,59;320,59;326,26;470,29;326,26;326,26;126,34;126,34;126,34;225,14;225,14;121,56;470,29;470,29;470,29;
22/06/2015;11 - 12;180,97;324,77;324,77;324,77;324,77;470,44;324,77;324,77;126,49;126,49;126,49;217,76;217,76;121,27;470,44;470,44;470,44;
22/06/2015;12 - 13;156,41;285,37;285,37;285,37;285,37;470,36;285,37;285,37;118,43;118,43;118,43;178,43;178,43;119,92;470,36;470,36;470,36;
22/06/2015;13 - 14;154,55;296,26;296,26;296,26;296,26;408,95;296,26;296,26;119,92;119,92;119,92;170,15;170,15;120;408,95;419,39;419,39;
22/06/2015;14 - 15;147,91;263,5;263,5;263,5;263,5;263,5;263,5;263,5;128,36;128,36;128,36;168,65;168,65;119,55;263,5;448,2;448,2;
22/06/2015;15 - 16;144,03;210,44;210,44;210,44;258,65;210,44;258,65;258,65;109,4;109,4;109,4;168,06;168,06;96,94;210,44;455,66;455,66;
22/06/2015;16 - 17;140,97;166,19;166,19;166,19;246,56;407,3;246,56;246,56;102,68;102,68;102,68;166,19;166,19;95,82;407,3;448,2;448,2;
